i,x_i,v_i,E_i
0,-3.09183,0.00452971,-0.00180844
1,-2.99218,0.0136479,-0.00543018
2,-2.8921,0.0224099,-0.0101488
3,-2.79094,0.0308653,-0.0161612
4,-2.68902,0.0390472,-0.0234597
5,-2.58632,0.046187,-0.032263
6,-2.4822,0.0539911,-0.0406951
7,-2.38151,0.05916,-0.0483588
8,-2.27948,0.0651988,-0.0542911
9,-2.18043,0.06992,-0.0582956
10,-2.08062,0.0748173,-0.0613784
11,-1.98212,0.0787462,-0.0633876
12,-1.88275,0.0826775,-0.0650984
13,-1.78431,0.0851996,-0.066378
14,-1.68558,0.0872245,-0.0673624
15,-1.58731,0.0881656,-0.0678502
16,-1.48923,0.0882408,-0.0680526
17,-1.39124,0.0875942,-0.0676368
18,-1.29385,0.0858021,-0.0669879
19,-1.19618,0.0836262,-0.0655979
20,-1.09942,0.0801402,-0.0638914
21,-1.00224,0.0765347,-0.0604226
22,-0.906046,0.07161,-0.0568178
23,-0.809471,0.0664802,-0.0506291
24,-0.713791,0.0601964,-0.0444978
25,-0.617817,0.0536054,-0.0382162
26,-0.522551,0.0461093,-0.0319747
27,-0.427091,0.0384557,-0.0263217
28,-0.33212,0.0301938,-0.0208167
29,-0.237038,0.0218332,-0.0149957
30,-0.142246,0.0131384,-0.00906309
31,-0.0473657,0.00441954,-0.00303943
32,0.0473657,-0.00441954,0.00303943
33,0.142246,-0.0131384,0.00906309
34,0.237038,-0.0218332,0.0149957
35,0.33212,-0.0301938,0.0208167
36,0.427091,-0.0384557,0.0263217
37,0.522551,-0.0461093,0.0319747
38,0.617817,-0.0536054,0.0382162
39,0.713791,-0.0601964,0.0444978
40,0.809471,-0.0664802,0.0506291
41,0.906046,-0.07161,0.0568178
42,1.00224,-0.0765347,0.0604226
43,1.09942,-0.0801402,0.0638914
44,1.19618,-0.0836262,0.0655979
45,1.29385,-0.0858021,0.0669879
46,1.39124,-0.0875942,0.0676368
47,1.48923,-0.0882408,0.0680526
48,1.58731,-0.0881656,0.0678502
49,1.68558,-0.0872245,0.0673624
50,1.78431,-0.0851996,0.066378
51,1.88275,-0.0826775,0.0650984
52,1.98212,-0.0787462,0.0633876
53,2.08062,-0.0748173,0.0613784
54,2.18043,-0.06992,0.0582956
55,2.27948,-0.0651988,0.0542911
56,2.38151,-0.05916,0.0483588
57,2.4822,-0.0539911,0.0406951
58,2.58632,-0.046187,0.032263
59,2.68902,-0.0390472,0.0234597
60,2.79094,-0.0308653,0.0161612
61,2.8921,-0.0224099,0.0101488
62,2.99218,-0.0136479,0.00543018
63,3.09183,-0.00452971,0.00180844
