i,x_i,v_i,E_i
0,-3.09059,0.00150206,-0.00498179
1,-2.9882,0.00456308,-0.0149832
2,-2.88525,0.00702756,-0.0265092
3,-2.77815,0.00979309,-0.0399027
4,-2.6736,0.010127,-0.0550166
5,-2.56991,0.00897047,-0.0713607
6,-2.45329,0.00974813,-0.0887397
7,-2.36164,0.00400941,-0.10204
8,-2.24865,0.00486553,-0.112775
9,-2.15145,0.0032766,-0.120187
10,-2.04811,0.00412398,-0.125109
11,-1.95132,0.00507231,-0.128913
12,-1.84797,0.00763203,-0.132336
13,-1.75163,0.00854409,-0.135328
14,-1.6502,0.0105996,-0.137318
15,-1.55207,0.0111221,-0.138798
16,-1.45373,0.0114301,-0.138666
17,-1.35517,0.0111958,-0.137756
18,-1.26018,0.00985661,-0.135442
19,-1.16125,0.00906887,-0.132047
20,-1.06901,0.00625884,-0.128521
21,-0.969216,0.00555198,-0.124309
22,-0.876176,0.00389052,-0.119562
23,-0.777784,0.00528605,-0.113161
24,-0.689303,0.00405875,-0.105374
25,-0.590714,0.00833014,-0.0889996
26,-0.506051,0.00711013,-0.0749218
27,-0.412758,0.00825593,-0.0571573
28,-0.321924,0.00884764,-0.039861
29,-0.230784,0.00714159,-0.0273182
30,-0.139158,0.00491043,-0.0158907
31,-0.0463637,0.00192127,-0.00511224
32,0.0463637,-0.00192127,0.00511224
33,0.139158,-0.00491043,0.0158907
34,0.230784,-0.00714159,0.0273182
35,0.321924,-0.00884764,0.039861
36,0.412758,-0.00825593,0.0571573
37,0.506051,-0.00711013,0.0749218
38,0.590714,-0.00833014,0.0889996
39,0.689303,-0.00405875,0.105374
40,0.777784,-0.00528605,0.113161
41,0.876176,-0.00389052,0.119562
42,0.969216,-0.00555198,0.124309
43,1.06901,-0.00625884,0.128521
44,1.16125,-0.00906887,0.132047
45,1.26018,-0.00985661,0.135442
46,1.35517,-0.0111958,0.137756
47,1.45373,-0.0114301,0.138666
48,1.55207,-0.0111221,0.138798
49,1.6502,-0.0105996,0.137318
50,1.75163,-0.00854409,0.135328
51,1.84797,-0.00763203,0.132336
52,1.95132,-0.00507231,0.128913
53,2.04811,-0.00412398,0.125109
54,2.15145,-0.0032766,0.120187
55,2.24865,-0.00486553,0.112775
56,2.36164,-0.00400941,0.10204
57,2.45329,-0.00974813,0.0887397
58,2.56991,-0.00897047,0.0713607
59,2.6736,-0.010127,0.0550166
60,2.77815,-0.00979309,0.0399027
61,2.88525,-0.00702756,0.0265092
62,2.9882,-0.00456308,0.0149832
63,3.09059,-0.00150206,0.00498179
