i,x_i,v_i,E_i
0,-3.09257,-6.93127e-05,2.32741e-05
1,-2.99452,-0.000207938,6.98222e-05
2,-2.89647,-0.000346564,0.00011637
3,-2.79842,-0.000485189,0.000162918
4,-2.70037,-0.000623815,0.000209467
5,-2.60233,-0.00076244,0.000256016
6,-2.50428,-0.000901069,0.000302542
7,-2.40623,-0.00103971,0.000349016
8,-2.30818,-0.00117813,0.000396287
9,-2.21013,-0.00131584,0.000446208
10,-2.11208,-0.00145877,0.000486537
11,-2.01405,-0.00162733,0.000478021
12,-1.91598,-0.00176938,0.000454334
13,-1.81771,-0.00169993,0.000289031
14,-1.7194,-0.00158585,0.000126617
15,-1.62033,-0.000526822,4.58202e-05
16,-1.52126,0.000532201,-3.49769e-05
17,-1.42245,0.00126239,-0.000151095
18,-1.32365,0.00198757,-0.000267621
19,-1.22557,0.00183109,-0.000398954
20,-1.12756,0.00160138,-0.000531262
21,-1.02951,0.00145257,-0.000499773
22,-0.931461,0.0013165,-0.00044369
23,-0.833413,0.00117836,-0.000395414
24,-0.735364,0.0010397,-0.000349063
25,-0.637316,0.000901065,-0.000302566
26,-0.539267,0.00076244,-0.000256015
27,-0.441219,0.000623815,-0.000209466
28,-0.34317,0.000485189,-0.000162918
29,-0.245121,0.000346564,-0.00011637
30,-0.147073,0.000207938,-6.98222e-05
31,-0.0490243,6.93127e-05,-2.32741e-05
32,0.0490243,-6.93127e-05,2.32741e-05
33,0.147073,-0.000207938,6.98222e-05
34,0.245121,-0.000346564,0.00011637
35,0.34317,-0.000485189,0.000162918
36,0.441219,-0.000623815,0.000209466
37,0.539267,-0.00076244,0.000256015
38,0.637316,-0.000901065,0.000302566
39,0.735364,-0.0010397,0.000349063
40,0.833413,-0.00117836,0.000395414
41,0.931461,-0.0013165,0.00044369
42,1.02951,-0.00145257,0.000499773
43,1.12756,-0.00160138,0.000531262
44,1.22557,-0.00183109,0.000398954
45,1.32365,-0.00198757,0.000267621
46,1.42245,-0.00126239,0.000151095
47,1.52126,-0.000532201,3.49769e-05
48,1.62033,0.000526822,-4.58202e-05
49,1.7194,0.00158585,-0.000126617
50,1.81771,0.00169993,-0.000289031
51,1.91598,0.00176938,-0.000454334
52,2.01405,0.00162733,-0.000478021
53,2.11208,0.00145877,-0.000486537
54,2.21013,0.00131584,-0.000446208
55,2.30818,0.00117813,-0.000396287
56,2.40623,0.00103971,-0.000349016
57,2.50428,0.000901069,-0.000302542
58,2.60233,0.00076244,-0.000256016
59,2.70037,0.000623815,-0.000209467
60,2.79842,0.000485189,-0.000162918
61,2.89647,0.000346564,-0.00011637
62,2.99452,0.000207938,-6.98222e-05
63,3.09257,6.93127e-05,-2.32741e-05
