i,x_i,v_i,E_i
0,-3.09261,-2.33365e-06,9.8811e-05
1,-2.99464,-7.00095e-06,0.000296433
2,-2.89667,-1.16684e-05,0.000494054
3,-2.7987,-1.6336e-05,0.000691675
4,-2.70073,-2.09983e-05,0.000889316
5,-2.60276,-2.56513e-05,0.00108699
6,-2.50479,-3.04514e-05,0.00128425
7,-2.40681,-3.56041e-05,0.00148051
8,-2.30884,-3.84556e-05,0.00168076
9,-2.21087,-3.34717e-05,0.00189481
10,-2.11291,-4.23263e-05,0.00210395
11,-2.015,-0.000122299,0.00228649
12,-1.91705,-0.000207254,0.00242559
13,-1.81883,-0.000402588,0.00210218
14,-1.72053,-0.000563908,0.00175938
15,-1.6207,-0.000181956,0.000590842
16,-1.52087,0.000199996,-0.000577693
17,-1.42158,0.000381403,-0.00147435
18,-1.3223,0.000558905,-0.0023689
19,-1.22442,0.000319624,-0.00238362
20,-1.12666,3.28809e-05,-0.00235312
21,-1.0287,1.72287e-05,-0.00212983
22,-0.93072,4.14328e-05,-0.00187982
23,-0.832748,4.12642e-05,-0.0016753
24,-0.734778,3.52746e-05,-0.00148147
25,-0.636808,3.02902e-05,-0.00128472
26,-0.538837,2.56596e-05,-0.00108696
27,-0.440867,2.10038e-05,-0.000889294
28,-0.342896,1.63358e-05,-0.000691676
29,-0.244926,1.16683e-05,-0.000494055
30,-0.146956,7.00095e-06,-0.000296433
31,-0.0489852,2.33365e-06,-9.8811e-05
32,0.0489852,-2.33365e-06,9.8811e-05
33,0.146956,-7.00095e-06,0.000296433
34,0.244926,-1.16683e-05,0.000494055
35,0.342896,-1.63358e-05,0.000691676
36,0.440867,-2.10038e-05,0.000889294
37,0.538837,-2.56596e-05,0.00108696
38,0.636808,-3.02902e-05,0.00128472
39,0.734778,-3.52746e-05,0.00148147
40,0.832748,-4.12642e-05,0.0016753
41,0.93072,-4.14328e-05,0.00187982
42,1.0287,-1.72287e-05,0.00212983
43,1.12666,-3.28809e-05,0.00235312
44,1.22442,-0.000319624,0.00238362
45,1.3223,-0.000558905,0.0023689
46,1.42158,-0.000381403,0.00147435
47,1.52087,-0.000199996,0.000577693
48,1.6207,0.000181956,-0.000590842
49,1.72053,0.000563908,-0.00175938
50,1.81883,0.000402588,-0.00210218
51,1.91705,0.000207254,-0.00242559
52,2.015,0.000122299,-0.00228649
53,2.11291,4.23263e-05,-0.00210395
54,2.21087,3.34717e-05,-0.00189481
55,2.30884,3.84556e-05,-0.00168076
56,2.40681,3.56041e-05,-0.00148051
57,2.50479,3.04514e-05,-0.00128425
58,2.60276,2.56513e-05,-0.00108699
59,2.70073,2.09983e-05,-0.000889316
60,2.7987,1.6336e-05,-0.000691675
61,2.89667,1.16684e-05,-0.000494054
62,2.99464,7.00095e-06,-0.000296433
63,3.09261,2.33365e-06,-9.8811e-05
