i,x_i,v_i,E_i
0,-3.08961,-0.00148715,-0.00600501
1,-2.98545,-0.00442234,-0.0180373
2,-2.88183,-0.00833175,-0.0296033
3,-2.77807,-0.0132233,-0.0408531
4,-2.67453,-0.0191618,-0.0517071
5,-2.572,-0.0267476,-0.0622066
6,-2.46668,-0.0325713,-0.0718871
7,-2.36712,-0.0397091,-0.0804386
8,-2.26361,-0.043387,-0.0879172
9,-2.16352,-0.0467303,-0.0944117
10,-2.06153,-0.0483697,-0.100397
11,-1.96139,-0.0501252,-0.105942
12,-1.85976,-0.0506684,-0.110545
13,-1.76034,-0.0519793,-0.114501
14,-1.66043,-0.0521902,-0.116938
15,-1.56178,-0.0526669,-0.118431
16,-1.4636,-0.0524793,-0.118502
17,-1.36579,-0.052062,-0.117533
18,-1.2693,-0.0515068,-0.115409
19,-1.17234,-0.0502059,-0.112094
20,-1.07736,-0.0493133,-0.108058
21,-0.98131,-0.0472042,-0.102748
22,-0.88744,-0.0458594,-0.0971173
23,-0.792033,-0.0427899,-0.090134
24,-0.698544,-0.0402031,-0.0829115
25,-0.60288,-0.0337718,-0.0725625
26,-0.509042,-0.0283737,-0.0624111
27,-0.414604,-0.0213792,-0.0508208
28,-0.321458,-0.0151599,-0.0393546
29,-0.228994,-0.010334,-0.0282281
30,-0.137398,-0.00620003,-0.0172648
31,-0.0457053,-0.0020282,-0.00584011
32,0.0457053,0.0020282,0.00584011
33,0.137398,0.00620003,0.0172648
34,0.228994,0.010334,0.0282281
35,0.321458,0.0151599,0.0393546
36,0.414604,0.0213792,0.0508208
37,0.509042,0.0283737,0.0624111
38,0.60288,0.0337718,0.0725625
39,0.698544,0.0402031,0.0829115
40,0.792033,0.0427899,0.090134
41,0.88744,0.0458594,0.0971173
42,0.98131,0.0472042,0.102748
43,1.07736,0.0493133,0.108058
44,1.17234,0.0502059,0.112094
45,1.2693,0.0515068,0.115409
46,1.36579,0.052062,0.117533
47,1.4636,0.0524793,0.118502
48,1.56178,0.0526669,0.118431
49,1.66043,0.0521902,0.116938
50,1.76034,0.0519793,0.114501
51,1.85976,0.0506684,0.110545
52,1.96139,0.0501252,0.105942
53,2.06153,0.0483697,0.100397
54,2.16352,0.0467303,0.0944117
55,2.26361,0.043387,0.0879172
56,2.36712,0.0397091,0.0804386
57,2.46668,0.0325713,0.0718871
58,2.572,0.0267476,0.0622066
59,2.67453,0.0191618,0.0517071
60,2.77807,0.0132233,0.0408531
61,2.88183,0.00833175,0.0296033
62,2.98545,0.00442234,0.0180373
63,3.08961,0.00148715,0.00600501
