i,x_i,v_i,E_i
0,-3.09366,0.00451038,0.00170337
1,-2.99768,0.0135899,0.00511402
2,-2.90121,0.022716,0.00761389
3,-2.80364,0.0320846,0.00867814
4,-2.7053,0.0416268,0.00881094
5,-2.60589,0.0508467,0.00687418
6,-2.5053,0.0606832,0.00490001
7,-2.40707,0.0677279,0.00293585
8,-2.30775,0.0752227,0.00148791
9,-2.21075,0.0806454,0.00180666
10,-2.113,0.0860534,0.00228773
11,-2.01612,0.0900955,0.00362719
12,-1.91835,0.0941067,0.00506307
13,-1.82094,0.0966124,0.00755748
14,-1.72304,0.098591,0.0100648
15,-1.62515,0.0993899,0.0118087
16,-1.5271,0.0992898,0.0135536
17,-1.42881,0.0983918,0.0132636
18,-1.33066,0.0963222,0.0128185
19,-1.23204,0.093723,0.0120673
20,-1.13378,0.0897937,0.011272
21,-1.03498,0.0854764,0.0103168
22,-0.936633,0.0798492,0.00932925
23,-0.837787,0.0739071,0.00829346
24,-0.739383,0.0668191,0.0072481
25,-0.640583,0.0594574,0.00621378
26,-0.542138,0.0511916,0.0051898
27,-0.443422,0.0426932,0.00419771
28,-0.344951,0.0335638,0.00322748
29,-0.246316,0.024272,0.00228438
30,-0.147831,0.0146159,0.0013631
31,-0.0492442,0.00491651,0.000451037
32,0.0492442,-0.00491651,-0.000451037
33,0.147831,-0.0146159,-0.0013631
34,0.246316,-0.024272,-0.00228438
35,0.344951,-0.0335638,-0.00322748
36,0.443422,-0.0426932,-0.00419771
37,0.542138,-0.0511916,-0.0051898
38,0.640583,-0.0594574,-0.00621378
39,0.739383,-0.0668191,-0.0072481
40,0.837787,-0.0739071,-0.00829346
41,0.936633,-0.0798492,-0.00932925
42,1.03498,-0.0854764,-0.0103168
43,1.13378,-0.0897937,-0.011272
44,1.23204,-0.093723,-0.0120673
45,1.33066,-0.0963222,-0.0128185
46,1.42881,-0.0983918,-0.0132636
47,1.5271,-0.0992898,-0.0135536
48,1.62515,-0.0993899,-0.0118087
49,1.72304,-0.098591,-0.0100648
50,1.82094,-0.0966124,-0.00755748
51,1.91835,-0.0941067,-0.00506307
52,2.01612,-0.0900955,-0.00362719
53,2.113,-0.0860534,-0.00228773
54,2.21075,-0.0806454,-0.00180666
55,2.30775,-0.0752227,-0.00148791
56,2.40707,-0.0677279,-0.00293585
57,2.5053,-0.0606832,-0.00490001
58,2.60589,-0.0508467,-0.00687418
59,2.7053,-0.0416268,-0.00881094
60,2.80364,-0.0320846,-0.00867814
61,2.90121,-0.022716,-0.00761389
62,2.99768,-0.0135899,-0.00511402
63,3.09366,-0.00451038,-0.00170337
