i,x_i,v_i,E_i
0,-3.09041,0.000587625,-0.00531698
1,-2.98766,0.00181275,-0.0159921
2,-2.88447,0.00219062,-0.0279242
3,-2.77713,0.00255756,-0.0414666
4,-2.67278,0.000227605,-0.0562045
5,-2.56957,-0.00378011,-0.0717856
6,-2.45311,-0.00601677,-0.0881485
7,-2.36271,-0.0140428,-0.100427
8,-2.24976,-0.0150478,-0.110556
9,-2.15296,-0.0179187,-0.117482
10,-2.04956,-0.0179547,-0.122503
11,-1.95267,-0.0176999,-0.126505
12,-1.84892,-0.0157826,-0.130349
13,-1.75248,-0.0154376,-0.133776
14,-1.65072,-0.0137608,-0.136093
15,-1.55253,-0.0135205,-0.137812
16,-1.45413,-0.0131897,-0.137714
17,-1.35559,-0.0132552,-0.13672
18,-1.2608,-0.0141631,-0.134184
19,-1.16195,-0.0143182,-0.130428
20,-1.07014,-0.0164785,-0.126629
21,-0.970399,-0.0164138,-0.122146
22,-0.87757,-0.0172268,-0.117375
23,-0.77882,-0.0147104,-0.111222
24,-0.690422,-0.014586,-0.103919
25,-0.590794,-0.00746568,-0.0882798
26,-0.506105,-0.00624626,-0.0749695
27,-0.4123,-0.00197757,-0.0577017
28,-0.321061,0.00165334,-0.0409061
29,-0.230003,0.00218945,-0.0283069
30,-0.138571,0.00202095,-0.016618
31,-0.0461143,0.0009887,-0.00539609
32,0.0461143,-0.0009887,0.00539609
33,0.138571,-0.00202095,0.016618
34,0.230003,-0.00218945,0.0283069
35,0.321061,-0.00165334,0.0409061
36,0.4123,0.00197757,0.0577017
37,0.506105,0.00624626,0.0749695
38,0.590794,0.00746568,0.0882798
39,0.690422,0.014586,0.103919
40,0.77882,0.0147104,0.111222
41,0.87757,0.0172268,0.117375
42,0.970399,0.0164138,0.122146
43,1.07014,0.0164785,0.126629
44,1.16195,0.0143182,0.130428
45,1.2608,0.0141631,0.134184
46,1.35559,0.0132552,0.13672
47,1.45413,0.0131897,0.137714
48,1.55253,0.0135205,0.137812
49,1.65072,0.0137608,0.136093
50,1.75248,0.0154376,0.133776
51,1.84892,0.0157826,0.130349
52,1.95267,0.0176999,0.126505
53,2.04956,0.0179547,0.122503
54,2.15296,0.0179187,0.117482
55,2.24976,0.0150478,0.110556
56,2.36271,0.0140428,0.100427
57,2.45311,0.00601677,0.0881485
58,2.56957,0.00378011,0.0717856
59,2.67278,-0.000227605,0.0562045
60,2.77713,-0.00255756,0.0414666
61,2.88447,-0.00219062,0.0279242
62,2.98766,-0.00181275,0.0159921
63,3.09041,-0.000587625,0.00531698
