i,x_i,v_i,E_i
0,-3.09251,-6.02289e-06,-9.84563e-05
1,-2.99433,-1.80687e-05,-0.000295369
2,-2.89616,-3.02692e-05,-0.000492587
3,-2.79798,-4.26707e-05,-0.000690201
4,-2.69981,-5.37988e-05,-0.000886054
5,-2.60163,-6.27533e-05,-0.00107892
6,-2.50346,-7.74862e-05,-0.00127535
7,-2.4053,-0.000105561,-0.00147984
8,-2.30713,-0.00012781,-0.00169632
9,-2.20889,-0.000129521,-0.00195051
10,-2.11066,-9.70696e-05,-0.00217755
11,-2.01247,9.50085e-05,-0.00227958
12,-1.91431,0.000286554,-0.00231944
13,-1.8167,0.000321181,-0.00187835
14,-1.71898,0.000372092,-0.0014176
15,-1.62017,0.00012705,-0.000477393
16,-1.52136,-0.000117992,0.000462817
17,-1.42299,-0.000278543,0.00124584
18,-1.32462,-0.000441002,0.0020268
19,-1.22694,-0.000269444,0.00223044
20,-1.1294,-0.000110775,0.00238848
21,-1.03106,4.36364e-05,0.00220074
22,-0.932617,0.000188868,0.00195198
23,-0.834429,0.000160428,0.00170818
24,-0.736304,8.90895e-05,0.00146568
25,-0.638139,6.77821e-05,0.00126587
26,-0.53996,6.49745e-05,0.00108221
27,-0.441784,5.54365e-05,0.000888564
28,-0.34361,4.24796e-05,0.000689813
29,-0.245436,3.00896e-05,0.000492217
30,-0.147261,1.80813e-05,0.000295402
31,-0.0490871,6.03752e-06,9.84942e-05
32,0.0490871,-6.03752e-06,-9.84942e-05
33,0.147261,-1.80813e-05,-0.000295402
34,0.245436,-3.00896e-05,-0.000492217
35,0.34361,-4.24796e-05,-0.000689813
36,0.441784,-5.54365e-05,-0.000888564
37,0.53996,-6.49745e-05,-0.00108221
38,0.638139,-6.77821e-05,-0.00126587
39,0.736304,-8.90895e-05,-0.00146568
40,0.834429,-0.000160428,-0.00170818
41,0.932617,-0.000188868,-0.00195198
42,1.03106,-4.36364e-05,-0.00220074
43,1.1294,0.000110775,-0.00238848
44,1.22694,0.000269444,-0.00223044
45,1.32462,0.000441002,-0.0020268
46,1.42299,0.000278543,-0.00124584
47,1.52136,0.000117992,-0.000462817
48,1.62017,-0.00012705,0.000477393
49,1.71898,-0.000372092,0.0014176
50,1.8167,-0.000321181,0.00187835
51,1.91431,-0.000286554,0.00231944
52,2.01247,-9.50085e-05,0.00227958
53,2.11066,9.70696e-05,0.00217755
54,2.20889,0.000129521,0.00195051
55,2.30713,0.00012781,0.00169632
56,2.4053,0.000105561,0.00147984
57,2.50346,7.74862e-05,0.00127535
58,2.60163,6.27533e-05,0.00107892
59,2.69981,5.37988e-05,0.000886054
60,2.79798,4.26707e-05,0.000690201
61,2.89616,3.02692e-05,0.000492587
62,2.99433,1.80687e-05,0.000295369
63,3.09251,6.02289e-06,9.84563e-05
