i,x_i,v_i,E_i
0,-3.09084,0.00388213,-0.00379351
1,-2.98918,0.0117034,-0.0113915
2,-2.8872,0.0189133,-0.0200189
3,-2.78427,0.0255336,-0.0297144
4,-2.68067,0.0315776,-0.0406452
5,-2.57659,0.0362705,-0.0526472
6,-2.4709,0.0417558,-0.0639028
7,-2.36925,0.04482,-0.0741143
8,-2.26599,0.0492404,-0.0819236
9,-2.16597,0.052778,-0.088019
10,-2.06511,0.0567648,-0.0927047
11,-1.96576,0.0600239,-0.0964578
12,-1.86552,0.0634032,-0.0994626
13,-1.76654,0.0654927,-0.101911
14,-1.66736,0.0672123,-0.103504
15,-1.56889,0.0679913,-0.104412
16,-1.4708,0.0680271,-0.104494
17,-1.37294,0.0675138,-0.103764
18,-1.27595,0.0659577,-0.102337
19,-1.17875,0.0642206,-0.0999622
20,-1.08275,0.0612543,-0.0970821
21,-0.98632,0.0584452,-0.0931153
22,-0.89118,0.0544228,-0.0885461
23,-0.795613,0.0509201,-0.0816175
24,-0.701213,0.046264,-0.0744555
25,-0.606553,0.0417235,-0.063911
26,-0.512817,0.0362612,-0.0534694
27,-0.418954,0.0304327,-0.0429892
28,-0.32573,0.0239547,-0.0325785
29,-0.232413,0.0173686,-0.0231065
30,-0.139465,0.010441,-0.0139583
31,-0.0464297,0.00351551,-0.00467593
32,0.0464297,-0.00351551,0.00467593
33,0.139465,-0.010441,0.0139583
34,0.232413,-0.0173686,0.0231065
35,0.32573,-0.0239547,0.0325785
36,0.418954,-0.0304327,0.0429892
37,0.512817,-0.0362612,0.0534694
38,0.606553,-0.0417235,0.063911
39,0.701213,-0.046264,0.0744555
40,0.795613,-0.0509201,0.0816175
41,0.89118,-0.0544228,0.0885461
42,0.98632,-0.0584452,0.0931153
43,1.08275,-0.0612543,0.0970821
44,1.17875,-0.0642206,0.0999622
45,1.27595,-0.0659577,0.102337
46,1.37294,-0.0675138,0.103764
47,1.4708,-0.0680271,0.104494
48,1.56889,-0.0679913,0.104412
49,1.66736,-0.0672123,0.103504
50,1.76654,-0.0654927,0.101911
51,1.86552,-0.0634032,0.0994626
52,1.96576,-0.0600239,0.0964578
53,2.06511,-0.0567648,0.0927047
54,2.16597,-0.052778,0.088019
55,2.26599,-0.0492404,0.0819236
56,2.36925,-0.04482,0.0741143
57,2.4709,-0.0417558,0.0639028
58,2.57659,-0.0362705,0.0526472
59,2.68067,-0.0315776,0.0406452
60,2.78427,-0.0255336,0.0297144
61,2.8872,-0.0189133,0.0200189
62,2.98918,-0.0117034,0.0113915
63,3.09084,-0.00388213,0.00379351
