i,x_i,v_i,E_i
0,-3.08951,-0.00100093,-0.00626592
1,-2.98515,-0.0029619,-0.0188205
2,-2.88124,-0.00592675,-0.0310533
3,-2.77713,-0.00989247,-0.0430957
4,-2.67315,-0.0149298,-0.0548761
5,-2.57004,-0.0216375,-0.0663999
6,-2.46429,-0.0266532,-0.0769937
7,-2.36419,-0.0330744,-0.0864106
8,-2.2604,-0.0361349,-0.0944541
9,-2.16007,-0.0389419,-0.101444
10,-2.05796,-0.0400957,-0.107708
11,-1.9577,-0.0414031,-0.113479
12,-1.85604,-0.041579,-0.11817
13,-1.75652,-0.0425728,-0.122236
14,-1.6566,-0.0425935,-0.124636
15,-1.55792,-0.042951,-0.126159
16,-1.45975,-0.0427638,-0.126111
17,-1.36197,-0.0424255,-0.125088
18,-1.26552,-0.0420472,-0.122773
19,-1.16866,-0.0410141,-0.119325
20,-1.07373,-0.0404518,-0.115044
21,-0.977839,-0.0387716,-0.109522
22,-0.884061,-0.0378793,-0.103715
23,-0.78888,-0.0353538,-0.0968509
24,-0.695577,-0.0333422,-0.0894925
25,-0.600395,-0.0277689,-0.078287
26,-0.506957,-0.0232129,-0.0672868
27,-0.413042,-0.0172032,-0.054262
28,-0.320358,-0.011957,-0.0414028
29,-0.228247,-0.00804314,-0.0295692
30,-0.136951,-0.00480104,-0.0180421
31,-0.0455595,-0.00155562,-0.00608987
32,0.0455595,0.00155562,0.00608987
33,0.136951,0.00480104,0.0180421
34,0.228247,0.00804314,0.0295692
35,0.320358,0.011957,0.0414028
36,0.413042,0.0172032,0.054262
37,0.506957,0.0232129,0.0672868
38,0.600395,0.0277689,0.078287
39,0.695577,0.0333422,0.0894925
40,0.78888,0.0353538,0.0968509
41,0.884061,0.0378793,0.103715
42,0.977839,0.0387716,0.109522
43,1.07373,0.0404518,0.115044
44,1.16866,0.0410141,0.119325
45,1.26552,0.0420472,0.122773
46,1.36197,0.0424255,0.125088
47,1.45975,0.0427638,0.126111
48,1.55792,0.042951,0.126159
49,1.6566,0.0425935,0.124636
50,1.75652,0.0425728,0.122236
51,1.85604,0.041579,0.11817
52,1.9577,0.0414031,0.113479
53,2.05796,0.0400957,0.107708
54,2.16007,0.0389419,0.101444
55,2.2604,0.0361349,0.0944541
56,2.36419,0.0330744,0.0864106
57,2.46429,0.0266532,0.0769937
58,2.57004,0.0216375,0.0663999
59,2.67315,0.0149298,0.0548761
60,2.77713,0.00989247,0.0430957
61,2.88124,0.00592675,0.0310533
62,2.98515,0.0029619,0.0188205
63,3.08951,0.00100093,0.00626592
