i,x_i,v_i,E_i
0,-3.08949,0.00104078,-0.0064522
1,-2.98512,0.00317038,-0.0193783
2,-2.88087,0.00429802,-0.0326017
3,-2.7761,0.00444989,-0.0461423
4,-2.67113,0.00355257,-0.0600652
5,-2.5665,0.000974175,-0.0741608
6,-2.45971,-0.000258067,-0.087066
7,-2.35807,-0.00328325,-0.0987197
8,-2.25372,-0.00356422,-0.107974
9,-2.15286,-0.00395527,-0.115995
10,-2.05068,-0.00305364,-0.122557
11,-1.95029,-0.00248117,-0.128515
12,-1.84879,-0.00117946,-0.133099
13,-1.74915,-0.000876892,-0.137143
14,-1.64933,-0.000177843,-0.139318
15,-1.55061,-5.52151e-05,-0.140803
16,-1.45249,6.27294e-05,-0.140498
17,-1.35477,5.8964e-05,-0.139393
18,-1.25832,-0.000362666,-0.136781
19,-1.16162,-0.000455245,-0.133199
20,-1.06666,-0.00132858,-0.128565
21,-0.971032,-0.00145403,-0.122803
22,-0.877253,-0.00250194,-0.116508
23,-0.782535,-0.0022648,-0.109049
24,-0.689501,-0.00277359,-0.100703
25,-0.595532,-0.000929544,-0.0884807
26,-0.502993,-6.39411e-05,-0.076326
27,-0.410319,0.00142502,-0.0613012
28,-0.318643,0.002204,-0.0464382
29,-0.227172,0.00200271,-0.0328191
30,-0.136317,0.00122631,-0.0195204
31,-0.0453629,0.000449751,-0.0064462
32,0.0453629,-0.000449751,0.0064462
33,0.136317,-0.00122631,0.0195204
34,0.227172,-0.00200271,0.0328191
35,0.318643,-0.002204,0.0464382
36,0.410319,-0.00142502,0.0613012
37,0.502993,6.39411e-05,0.076326
38,0.595532,0.000929544,0.0884807
39,0.689501,0.00277359,0.100703
40,0.782535,0.0022648,0.109049
41,0.877253,0.00250194,0.116508
42,0.971032,0.00145403,0.122803
43,1.06666,0.00132858,0.128565
44,1.16162,0.000455245,0.133199
45,1.25832,0.000362666,0.136781
46,1.35477,-5.8964e-05,0.139393
47,1.45249,-6.27294e-05,0.140498
48,1.55061,5.52151e-05,0.140803
49,1.64933,0.000177843,0.139318
50,1.74915,0.000876892,0.137143
51,1.84879,0.00117946,0.133099
52,1.95029,0.00248117,0.128515
53,2.05068,0.00305364,0.122557
54,2.15286,0.00395527,0.115995
55,2.25372,0.00356422,0.107974
56,2.35807,0.00328325,0.0987197
57,2.45971,0.000258067,0.087066
58,2.5665,-0.000974175,0.0741608
59,2.67113,-0.00355257,0.0600652
60,2.7761,-0.00444989,0.0461423
61,2.88087,-0.00429802,0.0326017
62,2.98512,-0.00317038,0.0193783
63,3.08949,-0.00104078,0.0064522
