i,x_i,v_i,E_i
0,-3.0926,4.15406e-05,7.94123e-05
1,-2.99461,0.000124622,0.000238237
2,-2.89662,0.000207702,0.000397058
3,-2.79863,0.000290781,0.000555874
4,-2.70064,0.000373886,0.00071477
5,-2.60264,0.000457036,0.000873805
6,-2.50465,0.000539718,0.00103181
7,-2.40666,0.000621276,0.00118736
8,-2.30867,0.000707409,0.00134845
9,-2.21067,0.000809196,0.00152849
10,-2.11269,0.000896999,0.00171405
11,-2.0148,0.000912863,0.00192892
12,-1.91687,0.000904078,0.00210657
13,-1.81878,0.000576703,0.00189739
14,-1.72059,0.000273872,0.00166813
15,-1.62072,9.89975e-05,0.000558513
16,-1.52085,-7.58774e-05,-0.000551105
17,-1.42157,-0.000313739,-0.00136743
18,-1.32231,-0.000554477,-0.00218157
19,-1.22454,-0.000778428,-0.00209633
20,-1.12691,-0.00102776,-0.0019648
21,-1.02894,-0.000934884,-0.0017415
22,-0.930913,-0.000792227,-0.00150516
23,-0.832917,-0.000701171,-0.00133912
24,-0.734928,-0.00062236,-0.00118981
25,-0.636938,-0.000540256,-0.00103306
26,-0.538948,-0.000456995,-0.000873676
27,-0.440957,-0.000373858,-0.000714682
28,-0.342967,-0.000290782,-0.000555878
29,-0.244976,-0.000207703,-0.000397062
30,-0.146986,-0.000124622,-0.000238237
31,-0.0489952,-4.15406e-05,-7.94122e-05
32,0.0489952,4.15406e-05,7.94122e-05
33,0.146986,0.000124622,0.000238237
34,0.244976,0.000207703,0.000397062
35,0.342967,0.000290782,0.000555878
36,0.440957,0.000373858,0.000714682
37,0.538948,0.000456995,0.000873676
38,0.636938,0.000540256,0.00103306
39,0.734928,0.00062236,0.00118981
40,0.832917,0.000701171,0.00133912
41,0.930913,0.000792227,0.00150516
42,1.02894,0.000934884,0.0017415
43,1.12691,0.00102776,0.0019648
44,1.22454,0.000778428,0.00209633
45,1.32231,0.000554477,0.00218157
46,1.42157,0.000313739,0.00136743
47,1.52085,7.58774e-05,0.000551105
48,1.62072,-9.89975e-05,-0.000558513
49,1.72059,-0.000273872,-0.00166813
50,1.81878,-0.000576703,-0.00189739
51,1.91687,-0.000904078,-0.00210657
52,2.0148,-0.000912863,-0.00192892
53,2.11269,-0.000896999,-0.00171405
54,2.21067,-0.000809196,-0.00152849
55,2.30867,-0.000707409,-0.00134845
56,2.40666,-0.000621276,-0.00118736
57,2.50465,-0.000539718,-0.00103181
58,2.60264,-0.000457036,-0.000873805
59,2.70064,-0.000373886,-0.00071477
60,2.79863,-0.000290781,-0.000555874
61,2.89662,-0.000207702,-0.000397058
62,2.99461,-0.000124622,-0.000238237
63,3.0926,-4.15406e-05,-7.94123e-05
