i,x_i,v_i,E_i
0,-3.09525,-0.00332439,0.00486288
1,-3.00253,-0.00992527,0.0145918
2,-2.90974,-0.016422,0.0244188
3,-2.81681,-0.0227512,0.0344558
4,-2.72368,-0.0287112,0.0447431
5,-2.63028,-0.0340009,0.0565315
6,-2.53657,-0.0387789,0.0683595
7,-2.44247,-0.0430431,0.0779903
8,-2.34797,-0.0466482,0.0875883
9,-2.25311,-0.0503801,0.0935612
10,-2.15778,-0.053435,0.0987546
11,-2.06208,-0.0564223,0.102801
12,-1.96586,-0.0586791,0.106345
13,-1.86922,-0.0606053,0.108828
14,-1.77202,-0.0617708,0.11055
15,-1.67438,-0.0625153,0.111319
16,-1.57617,-0.0625207,0.111112
17,-1.47751,-0.0620486,0.11005
18,-1.37829,-0.0608901,0.107854
19,-1.2786,-0.0591788,0.104883
20,-1.17839,-0.056854,0.100693
21,-1.07771,-0.0539727,0.0958045
22,-0.976563,-0.0505612,0.0897212
23,-0.874996,-0.0466436,0.0830166
24,-0.773032,-0.0422869,0.0752452
25,-0.670714,-0.0375003,0.0669374
26,-0.56808,-0.032372,0.0577633
27,-0.465172,-0.0269107,0.0481589
28,-0.362041,-0.0212114,0.0379326
29,-0.258728,-0.0152894,0.027416
30,-0.15529,-0.0092396,0.0165374
31,-0.0517707,-0.00308399,0.00554975
32,0.0517707,0.00308399,-0.00554975
33,0.15529,0.0092396,-0.0165374
34,0.258728,0.0152894,-0.027416
35,0.362041,0.0212114,-0.0379326
36,0.465172,0.0269107,-0.0481589
37,0.56808,0.032372,-0.0577633
38,0.670714,0.0375003,-0.0669374
39,0.773032,0.0422869,-0.0752452
40,0.874996,0.0466436,-0.0830166
41,0.976563,0.0505612,-0.0897212
42,1.07771,0.0539727,-0.0958045
43,1.17839,0.056854,-0.100693
44,1.2786,0.0591788,-0.104883
45,1.37829,0.0608901,-0.107854
46,1.47751,0.0620486,-0.11005
47,1.57617,0.0625207,-0.111112
48,1.67438,0.0625153,-0.111319
49,1.77202,0.0617708,-0.11055
50,1.86922,0.0606053,-0.108828
51,1.96586,0.0586791,-0.106345
52,2.06208,0.0564223,-0.102801
53,2.15778,0.053435,-0.0987546
54,2.25311,0.0503801,-0.0935612
55,2.34797,0.0466482,-0.0875883
56,2.44247,0.0430431,-0.0779903
57,2.53657,0.0387789,-0.0683595
58,2.63028,0.0340009,-0.0565315
59,2.72368,0.0287112,-0.0447431
60,2.81681,0.0227512,-0.0344558
61,2.90974,0.016422,-0.0244188
62,3.00253,0.00992527,-0.0145918
63,3.09525,0.00332439,-0.00486288
