i,x_i,v_i,E_i
0,-3.09281,-0.00429274,0.000766431
1,-2.99502,-0.0128502,0.00230277
2,-2.8983,-0.0215197,0.00488089
3,-2.80203,-0.0303006,0.00890282
4,-2.70666,-0.0395098,0.0134586
5,-2.61352,-0.0496147,0.0191508
6,-2.51579,-0.0576839,0.0251709
7,-2.42473,-0.0667184,0.0309789
8,-2.32639,-0.0721775,0.0371634
9,-2.23104,-0.0774604,0.0413848
10,-2.13221,-0.0811189,0.0457602
11,-2.03541,-0.0853888,0.0470264
12,-1.9358,-0.0881935,0.0481942
13,-1.83887,-0.0914698,0.0482741
14,-1.74008,-0.0931444,0.0482275
15,-1.64233,-0.0942394,0.0480392
16,-1.5441,-0.0942185,0.0478194
17,-1.44554,-0.0930942,0.047415
18,-1.34791,-0.091483,0.0469558
19,-1.24855,-0.0881443,0.0462904
20,-1.15139,-0.0850199,0.0455541
21,-1.05145,-0.0798345,0.0444096
22,-0.954353,-0.0753973,0.0430801
23,-0.853912,-0.0695838,0.0399853
24,-0.7559,-0.0645526,0.0357457
25,-0.652227,-0.0564805,0.0295044
26,-0.551462,-0.049844,0.0220488
27,-0.448249,-0.0407053,0.0153292
28,-0.346989,-0.0320448,0.00942551
29,-0.24706,-0.023179,0.00542314
30,-0.148415,-0.0143001,0.00282991
31,-0.0493953,-0.00485467,0.000776173
32,0.0493953,0.00485467,-0.000776173
33,0.148415,0.0143001,-0.00282991
34,0.24706,0.023179,-0.00542314
35,0.346989,0.0320448,-0.00942551
36,0.448249,0.0407053,-0.0153292
37,0.551462,0.049844,-0.0220488
38,0.652227,0.0564805,-0.0295044
39,0.7559,0.0645526,-0.0357457
40,0.853912,0.0695838,-0.0399853
41,0.954353,0.0753973,-0.0430801
42,1.05145,0.0798345,-0.0444096
43,1.15139,0.0850199,-0.0455541
44,1.24855,0.0881443,-0.0462904
45,1.34791,0.091483,-0.0469558
46,1.44554,0.0930942,-0.047415
47,1.5441,0.0942185,-0.0478194
48,1.64233,0.0942394,-0.0480392
49,1.74008,0.0931444,-0.0482275
50,1.83887,0.0914698,-0.0482741
51,1.9358,0.0881935,-0.0481942
52,2.03541,0.0853888,-0.0470264
53,2.13221,0.0811189,-0.0457602
54,2.23104,0.0774604,-0.0413848
55,2.32639,0.0721775,-0.0371634
56,2.42473,0.0667184,-0.0309789
57,2.51579,0.0576839,-0.0251709
58,2.61352,0.0496147,-0.0191508
59,2.70666,0.0395098,-0.0134586
60,2.80203,0.0303006,-0.00890282
61,2.8983,0.0215197,-0.00488089
62,2.99502,0.0128502,-0.00230277
63,3.09281,0.00429274,-0.000766431
