i,x_i,v_i,E_i
0,-3.09495,-0.00184486,0.00405438
1,-3.00122,-0.0055025,0.012202
2,-2.90869,-0.00926328,0.0213586
3,-2.81216,-0.0116918,0.0333052
4,-2.72326,-0.0157626,0.0456535
5,-2.63741,-0.0176497,0.065195
6,-2.53463,-0.0160141,0.0885875
7,-2.4663,-0.0222501,0.100089
8,-2.35955,-0.0170442,0.117957
9,-2.27147,-0.0182927,0.124367
10,-2.17088,-0.0172956,0.12709
11,-2.0775,-0.0187952,0.12909
12,-1.97475,-0.0195516,0.130802
13,-1.88268,-0.0225605,0.132211
14,-1.78183,-0.0237194,0.133595
15,-1.68573,-0.0252533,0.134276
16,-1.5875,-0.0258042,0.133933
17,-1.48736,-0.0247753,0.133089
18,-1.39116,-0.0238239,0.131303
19,-1.28703,-0.0205819,0.128966
20,-1.1941,-0.0197898,0.126008
21,-1.08872,-0.0172486,0.122266
22,-0.992314,-0.0163976,0.117767
23,-0.884739,-0.0151044,0.110999
24,-0.792888,-0.0184409,0.100841
25,-0.672211,-0.0151828,0.0854952
26,-0.579408,-0.0185197,0.0702417
27,-0.467634,-0.0164411,0.0527034
28,-0.358784,-0.012981,0.0371342
29,-0.255867,-0.0102743,0.0243314
30,-0.153191,-0.0063533,0.0137345
31,-0.0505147,-0.00212794,0.00417874
32,0.0505147,0.00212794,-0.00417874
33,0.153191,0.0063533,-0.0137345
34,0.255867,0.0102743,-0.0243314
35,0.358784,0.012981,-0.0371342
36,0.467634,0.0164411,-0.0527034
37,0.579408,0.0185197,-0.0702417
38,0.672211,0.0151828,-0.0854952
39,0.792888,0.0184409,-0.100841
40,0.884739,0.0151044,-0.110999
41,0.992314,0.0163976,-0.117767
42,1.08872,0.0172486,-0.122266
43,1.1941,0.0197898,-0.126008
44,1.28703,0.0205819,-0.128966
45,1.39116,0.0238239,-0.131303
46,1.48736,0.0247753,-0.133089
47,1.5875,0.0258042,-0.133933
48,1.68573,0.0252533,-0.134276
49,1.78183,0.0237194,-0.133595
50,1.88268,0.0225605,-0.132211
51,1.97475,0.0195516,-0.130802
52,2.0775,0.0187952,-0.12909
53,2.17088,0.0172956,-0.12709
54,2.27147,0.0182927,-0.124367
55,2.35955,0.0170442,-0.117957
56,2.4663,0.0222501,-0.100089
57,2.53463,0.0160141,-0.0885875
58,2.63741,0.0176497,-0.065195
59,2.72326,0.0157626,-0.0456535
60,2.81216,0.0116918,-0.0333052
61,2.90869,0.00926328,-0.0213586
62,3.00122,0.0055025,-0.012202
63,3.09495,0.00184486,-0.00405438
