i,x_i,v_i,E_i
0,-3.09062,0.00159897,-0.00492225
1,-2.98829,0.00485452,-0.014804
2,-2.88539,0.00754401,-0.0262328
3,-2.77835,0.0105717,-0.0395516
4,-2.6738,0.0112027,-0.0546409
5,-2.57009,0.0103683,-0.071004
6,-2.45348,0.0114891,-0.088431
7,-2.36172,0.00601348,-0.101797
8,-2.24875,0.0070817,-0.11257
9,-2.15152,0.00563916,-0.120006
10,-2.04819,0.00658296,-0.124904
11,-1.95142,0.00760543,-0.12867
12,-1.84812,0.0102314,-0.132035
13,-1.75179,0.0112012,-0.134967
14,-1.65041,0.0132951,-0.136919
15,-1.55229,0.0138461,-0.138368
16,-1.45395,0.0141517,-0.138241
17,-1.35539,0.0138996,-0.137343
18,-1.26038,0.0125157,-0.13507
19,-1.16143,0.0116622,-0.131726
20,-1.06913,0.00878361,-0.128245
21,-0.969325,0.00799475,-0.12408
22,-0.876253,0.00624036,-0.119359
23,-0.777888,0.00750984,-0.112957
24,-0.689383,0.00612905,-0.105161
25,-0.590878,0.0100769,-0.088728
26,-0.506191,0.00857855,-0.0745881
27,-0.41292,0.00937473,-0.0568294
28,-0.322098,0.00962601,-0.0395369
29,-0.230924,0.00767441,-0.0270647
30,-0.139255,0.0052203,-0.0157396
31,-0.0464015,0.00202092,-0.00506209
32,0.0464015,-0.00202092,0.00506209
33,0.139255,-0.0052203,0.0157396
34,0.230924,-0.00767441,0.0270647
35,0.322098,-0.00962601,0.0395369
36,0.41292,-0.00937473,0.0568294
37,0.506191,-0.00857855,0.0745881
38,0.590878,-0.0100769,0.088728
39,0.689383,-0.00612905,0.105161
40,0.777888,-0.00750984,0.112957
41,0.876253,-0.00624036,0.119359
42,0.969325,-0.00799475,0.12408
43,1.06913,-0.00878361,0.128245
44,1.16143,-0.0116622,0.131726
45,1.26038,-0.0125157,0.13507
46,1.35539,-0.0138996,0.137343
47,1.45395,-0.0141517,0.138241
48,1.55229,-0.0138461,0.138368
49,1.65041,-0.0132951,0.136919
50,1.75179,-0.0112012,0.134967
51,1.84812,-0.0102314,0.132035
52,1.95142,-0.00760543,0.12867
53,2.04819,-0.00658296,0.124904
54,2.15152,-0.00563916,0.120006
55,2.24875,-0.0070817,0.11257
56,2.36172,-0.00601348,0.101797
57,2.45348,-0.0114891,0.088431
58,2.57009,-0.0103683,0.071004
59,2.6738,-0.0112027,0.0546409
60,2.77835,-0.0105717,0.0395516
61,2.88539,-0.00754401,0.0262328
62,2.98829,-0.00485452,0.014804
63,3.09062,-0.00159897,0.00492225
