i,x_i,v_i,E_i
0,-3.09252,4.9214e-05,-7.23296e-05
1,-2.99437,0.000147642,-0.000216989
2,-2.89622,0.000246029,-0.000361749
3,-2.79808,0.000344361,-0.00050664
4,-2.69993,0.000443181,-0.00065065
5,-2.60178,0.000542842,-0.000793155
6,-2.50364,0.000639063,-0.000939378
7,-2.4055,0.000727251,-0.00109408
8,-2.30734,0.000825088,-0.00125008
9,-2.20915,0.000955485,-0.00141019
10,-2.11098,0.00109992,-0.00153535
11,-2.01292,0.00131065,-0.00149619
12,-1.91487,0.00148955,-0.00142111
13,-1.8172,0.00126451,-0.00105173
14,-1.71943,0.00104856,-0.000679424
15,-1.62032,0.000355604,-0.000231112
16,-1.52122,-0.000337351,0.000217201
17,-1.42262,-0.00088774,0.000644674
18,-1.32403,-0.0014393,0.00107189
19,-1.22641,-0.00141716,0.0013352
20,-1.12893,-0.00138952,0.00158659
21,-1.03071,-0.00116024,0.00153534
22,-0.932392,-0.000904281,0.00143263
23,-0.834228,-0.000801424,0.00126631
24,-0.736102,-0.000736062,0.00108342
25,-0.637959,-0.000643914,0.00093298
26,-0.539811,-0.000542026,0.000794673
27,-0.441663,-0.0004426,0.000651766
28,-0.343516,-0.000344411,0.000506517
29,-0.245368,-0.000246075,0.000361634
30,-0.147221,-0.00014764,0.000216996
31,-0.0490737,-4.92113e-05,7.2338e-05
32,0.0490737,4.92113e-05,-7.2338e-05
33,0.147221,0.00014764,-0.000216996
34,0.245368,0.000246075,-0.000361634
35,0.343516,0.000344411,-0.000506517
36,0.441663,0.0004426,-0.000651766
37,0.539811,0.000542026,-0.000794673
38,0.637959,0.000643914,-0.00093298
39,0.736102,0.000736062,-0.00108342
40,0.834228,0.000801424,-0.00126631
41,0.932392,0.000904281,-0.00143263
42,1.03071,0.00116024,-0.00153534
43,1.12893,0.00138952,-0.00158659
44,1.22641,0.00141716,-0.0013352
45,1.32403,0.0014393,-0.00107189
46,1.42262,0.00088774,-0.000644674
47,1.52122,0.000337351,-0.000217201
48,1.62032,-0.000355604,0.000231112
49,1.71943,-0.00104856,0.000679424
50,1.8172,-0.00126451,0.00105173
51,1.91487,-0.00148955,0.00142111
52,2.01292,-0.00131065,0.00149619
53,2.11098,-0.00109992,0.00153535
54,2.20915,-0.000955485,0.00141019
55,2.30734,-0.000825088,0.00125008
56,2.4055,-0.000727251,0.00109408
57,2.50364,-0.000639063,0.000939378
58,2.60178,-0.000542842,0.000793155
59,2.69993,-0.000443181,0.00065065
60,2.79808,-0.000344361,0.00050664
61,2.89622,-0.000246029,0.000361749
62,2.99437,-0.000147642,0.000216989
63,3.09252,-4.9214e-05,7.23296e-05
