i,x_i,v_i,E_i
0,-3.09147,-0.00408877,-0.00190925
1,-2.991,-0.0122374,-0.00573585
2,-2.89151,-0.02084,-0.00846998
3,-2.79238,-0.029966,-0.0100389
4,-2.69398,-0.039729,-0.0108565
5,-2.59748,-0.0507238,-0.0106942
6,-2.49703,-0.0597112,-0.0104543
7,-2.40296,-0.0695614,-0.0101132
8,-2.30274,-0.0758226,-0.0100261
9,-2.20562,-0.0815231,-0.010628
10,-2.10553,-0.0855663,-0.0115585
11,-2.00736,-0.0897807,-0.0135119
12,-1.90684,-0.0925345,-0.015478
13,-1.80887,-0.0957197,-0.0172477
14,-1.70955,-0.0973125,-0.0188837
15,-1.61144,-0.0985151,-0.0194839
16,-1.51321,-0.0986051,-0.0198855
17,-1.415,-0.0977085,-0.0176534
18,-1.31788,-0.0963188,-0.0154458
19,-1.21956,-0.0932012,-0.0122749
20,-1.12338,-0.0902908,-0.00916859
21,-1.02508,-0.0852182,-0.0073194
22,-0.929393,-0.0808648,-0.00564326
23,-0.830877,-0.0745957,-0.00553268
24,-0.734582,-0.068891,-0.0057613
25,-0.633672,-0.0595856,-0.00749243
26,-0.53526,-0.0514709,-0.00966465
27,-0.435141,-0.0412031,-0.0104164
28,-0.33679,-0.0316383,-0.0105833
29,-0.239742,-0.0225106,-0.00863285
30,-0.143921,-0.0137566,-0.00564254
31,-0.0478774,-0.00462168,-0.00203798
32,0.0478774,0.00462168,0.00203798
33,0.143921,0.0137566,0.00564254
34,0.239742,0.0225106,0.00863285
35,0.33679,0.0316383,0.0105833
36,0.435141,0.0412031,0.0104164
37,0.53526,0.0514709,0.00966465
38,0.633672,0.0595856,0.00749243
39,0.734582,0.068891,0.0057613
40,0.830877,0.0745957,0.00553268
41,0.929393,0.0808648,0.00564326
42,1.02508,0.0852182,0.0073194
43,1.12338,0.0902908,0.00916859
44,1.21956,0.0932012,0.0122749
45,1.31788,0.0963188,0.0154458
46,1.415,0.0977085,0.0176534
47,1.51321,0.0986051,0.0198855
48,1.61144,0.0985151,0.0194839
49,1.70955,0.0973125,0.0188837
50,1.80887,0.0957197,0.0172477
51,1.90684,0.0925345,0.015478
52,2.00736,0.0897807,0.0135119
53,2.10553,0.0855663,0.0115585
54,2.20562,0.0815231,0.010628
55,2.30274,0.0758226,0.0100261
56,2.40296,0.0695614,0.0101132
57,2.49703,0.0597112,0.0104543
58,2.59748,0.0507238,0.0106942
59,2.69398,0.039729,0.0108565
60,2.79238,0.029966,0.0100389
61,2.89151,0.02084,0.00846998
62,2.991,0.0122374,0.00573585
63,3.09147,0.00408877,0.00190925
