i,x_i,v_i,E_i
0,-3.09088,0.00223756,-0.00438939
1,-2.98908,0.0067751,-0.0132009
2,-2.88663,0.0109694,-0.0236701
3,-2.78012,0.0157729,-0.0361539
4,-2.67578,0.0184475,-0.050696
5,-2.57208,0.0198566,-0.0668197
6,-2.45577,0.0233832,-0.084206
7,-2.36337,0.0197687,-0.0977443
8,-2.25063,0.0223336,-0.10863
9,-2.15326,0.0219189,-0.116062
10,-2.05011,0.0235207,-0.120731
11,-1.95351,0.0250357,-0.12414
12,-1.85059,0.0280904,-0.127048
13,-1.75442,0.0294285,-0.129512
14,-1.65334,0.0317694,-0.131181
15,-1.55531,0.0325019,-0.132392
16,-1.45701,0.0327942,-0.132326
17,-1.35841,0.0324271,-0.131544
18,-1.26319,0.0307559,-0.129617
19,-1.1641,0.0294735,-0.126693
20,-1.07138,0.0261449,-0.12361
21,-0.971427,0.0248131,-0.119861
22,-0.878075,0.0224258,-0.115362
23,-0.779834,0.0228059,-0.108796
24,-0.691075,0.0203525,-0.101026
25,-0.592979,0.0220271,-0.0846288
26,-0.50797,0.0185652,-0.0704191
27,-0.414665,0.0169529,-0.0533506
28,-0.323738,0.0148569,-0.0366973
29,-0.232196,0.0112378,-0.0249044
30,-0.140099,0.00728902,-0.0144131
31,-0.04672,0.00268485,-0.00460928
32,0.04672,-0.00268485,0.00460928
33,0.140099,-0.00728902,0.0144131
34,0.232196,-0.0112378,0.0249044
35,0.323738,-0.0148569,0.0366973
36,0.414665,-0.0169529,0.0533506
37,0.50797,-0.0185652,0.0704191
38,0.592979,-0.0220271,0.0846288
39,0.691075,-0.0203525,0.101026
40,0.779834,-0.0228059,0.108796
41,0.878075,-0.0224258,0.115362
42,0.971427,-0.0248131,0.119861
43,1.07138,-0.0261449,0.12361
44,1.1641,-0.0294735,0.126693
45,1.26319,-0.0307559,0.129617
46,1.35841,-0.0324271,0.131544
47,1.45701,-0.0327942,0.132326
48,1.55531,-0.0325019,0.132392
49,1.65334,-0.0317694,0.131181
50,1.75442,-0.0294285,0.129512
51,1.85059,-0.0280904,0.127048
52,1.95351,-0.0250357,0.12414
53,2.05011,-0.0235207,0.120731
54,2.15326,-0.0219189,0.116062
55,2.25063,-0.0223336,0.10863
56,2.36337,-0.0197687,0.0977443
57,2.45577,-0.0233832,0.084206
58,2.57208,-0.0198566,0.0668197
59,2.67578,-0.0184475,0.050696
60,2.78012,-0.0157729,0.0361539
61,2.88663,-0.0109694,0.0236701
62,2.98908,-0.0067751,0.0132009
63,3.09088,-0.00223756,0.00438939
