i,x_i,v_i,E_i
0,-3.09452,-0.00256718,0.00330959
1,-2.99994,-0.00767632,0.00995976
2,-2.90652,-0.0130844,0.0176368
3,-2.80931,-0.0176671,0.0277972
4,-2.71941,-0.0240318,0.0388525
5,-2.63285,-0.0295991,0.0564311
6,-2.53,-0.0323398,0.0771759
7,-2.46024,-0.0408479,0.0885482
8,-2.3542,-0.0391364,0.105835
9,-2.26576,-0.0416106,0.111885
10,-2.16532,-0.0412054,0.11535
11,-2.07161,-0.0430826,0.117248
12,-1.96868,-0.0441142,0.118369
13,-1.87601,-0.0473396,0.119199
14,-1.7749,-0.0487018,0.119934
15,-1.67849,-0.0503156,0.120111
16,-1.58016,-0.0507874,0.119664
17,-1.48024,-0.0495972,0.118879
18,-1.38425,-0.0483523,0.117645
19,-1.28079,-0.0447148,0.115922
20,-1.18807,-0.0434204,0.113733
21,-1.08325,-0.040216,0.110693
22,-0.987089,-0.0385275,0.106698
23,-0.879885,-0.0359199,0.100136
24,-0.787554,-0.0372738,0.0902548
25,-0.667785,-0.0310258,0.0753501
26,-0.574589,-0.0314063,0.0607018
27,-0.463524,-0.0259883,0.0444259
28,-0.355619,-0.0196121,0.0304169
29,-0.253448,-0.0145616,0.0194064
30,-0.151718,-0.00874949,0.0107327
31,-0.0500288,-0.00284749,0.00317801
32,0.0500288,0.00284749,-0.00317801
33,0.151718,0.00874949,-0.0107327
34,0.253448,0.0145616,-0.0194064
35,0.355619,0.0196121,-0.0304169
36,0.463524,0.0259883,-0.0444259
37,0.574589,0.0314063,-0.0607018
38,0.667785,0.0310258,-0.0753501
39,0.787554,0.0372738,-0.0902548
40,0.879885,0.0359199,-0.100136
41,0.987089,0.0385275,-0.106698
42,1.08325,0.040216,-0.110693
43,1.18807,0.0434204,-0.113733
44,1.28079,0.0447148,-0.115922
45,1.38425,0.0483523,-0.117645
46,1.48024,0.0495972,-0.118879
47,1.58016,0.0507874,-0.119664
48,1.67849,0.0503156,-0.120111
49,1.7749,0.0487018,-0.119934
50,1.87601,0.0473396,-0.119199
51,1.96868,0.0441142,-0.118369
52,2.07161,0.0430826,-0.117248
53,2.16532,0.0412054,-0.11535
54,2.26576,0.0416106,-0.111885
55,2.3542,0.0391364,-0.105835
56,2.46024,0.0408479,-0.0885482
57,2.53,0.0323398,-0.0771759
58,2.63285,0.0295991,-0.0564311
59,2.71941,0.0240318,-0.0388525
60,2.80931,0.0176671,-0.0277972
61,2.90652,0.0130844,-0.0176368
62,2.99994,0.00767632,-0.00995976
63,3.09452,0.00256718,-0.00330959
