i,x_i,v_i,E_i
0,-3.09253,-5.98298e-05,-5.22828e-05
1,-2.9944,-0.000179489,-0.000156848
2,-2.89628,-0.000299149,-0.000261414
3,-2.79815,-0.000418809,-0.00036598
4,-2.70002,-0.000538468,-0.000470545
5,-2.6019,-0.000658128,-0.000575111
6,-2.50377,-0.000777788,-0.000679677
7,-2.40564,-0.000897448,-0.000784245
8,-2.30752,-0.00101709,-0.000888717
9,-2.20939,-0.0011367,-0.00099288
10,-2.11126,-0.00125743,-0.00110154
11,-2.01314,-0.00138351,-0.00123181
12,-1.915,-0.00148444,-0.001343
13,-1.81678,-0.00138438,-0.00129457
14,-1.71855,-0.00124997,-0.00121323
15,-1.62005,-0.000416297,-0.000402942
16,-1.52154,0.000417373,0.000407346
17,-1.42313,0.00100949,0.000964002
18,-1.32472,0.00159778,0.00151695
19,-1.22658,0.00151667,0.001391
20,-1.12846,0.00137841,0.0012108
21,-1.03033,0.00125624,0.00109662
22,-0.932203,0.00113674,0.000993161
23,-0.834076,0.00101711,0.000888816
24,-0.73595,0.000897447,0.000784244
25,-0.637823,0.000777788,0.000679676
26,-0.539696,0.000658128,0.000575111
27,-0.44157,0.000538468,0.000470545
28,-0.343443,0.000418809,0.00036598
29,-0.245317,0.000299149,0.000261414
30,-0.14719,0.000179489,0.000156848
31,-0.0490633,5.98298e-05,5.22828e-05
32,0.0490633,-5.98298e-05,-5.22828e-05
33,0.14719,-0.000179489,-0.000156848
34,0.245317,-0.000299149,-0.000261414
35,0.343443,-0.000418809,-0.00036598
36,0.44157,-0.000538468,-0.000470545
37,0.539696,-0.000658128,-0.000575111
38,0.637823,-0.000777788,-0.000679676
39,0.73595,-0.000897447,-0.000784244
40,0.834076,-0.00101711,-0.000888816
41,0.932203,-0.00113674,-0.000993161
42,1.03033,-0.00125624,-0.00109662
43,1.12846,-0.00137841,-0.0012108
44,1.22658,-0.00151667,-0.001391
45,1.32472,-0.00159778,-0.00151695
46,1.42313,-0.00100949,-0.000964002
47,1.52154,-0.000417373,-0.000407346
48,1.62005,0.000416297,0.000402942
49,1.71855,0.00124997,0.00121323
50,1.81678,0.00138438,0.00129457
51,1.915,0.00148444,0.001343
52,2.01314,0.00138351,0.00123181
53,2.11126,0.00125743,0.00110154
54,2.20939,0.0011367,0.00099288
55,2.30752,0.00101709,0.000888717
56,2.40564,0.000897448,0.000784245
57,2.50377,0.000777788,0.000679677
58,2.6019,0.000658128,0.000575111
59,2.70002,0.000538468,0.000470545
60,2.79815,0.000418809,0.00036598
61,2.89628,0.000299149,0.000261414
62,2.9944,0.000179489,0.000156848
63,3.09253,5.98298e-05,5.22828e-05
