i,x_i,v_i,E_i
0,-3.09275,0.00469378,-3.15562e-05
1,-2.99493,0.0141405,-9.47475e-05
2,-2.89663,0.0234423,-0.00119739
3,-2.79722,0.0327053,-0.00370488
4,-2.69702,0.0419368,-0.00737411
5,-2.59586,0.0504584,-0.0128713
6,-2.4934,0.0596006,-0.018255
7,-2.39384,0.0659913,-0.0232086
8,-2.29309,0.0729814,-0.0270792
9,-2.19503,0.0782683,-0.0289923
10,-2.09622,0.0835977,-0.0304201
11,-1.99853,0.087747,-0.030798
12,-1.89995,0.0918704,-0.0311335
13,-1.80203,0.0945287,-0.0313372
14,-1.7037,0.0966652,-0.0315204
15,-1.60562,0.0976603,-0.0316152
16,-1.50756,0.097764,-0.0316409
17,-1.40944,0.0970605,-0.0311953
18,-1.31169,0.0951805,-0.0306453
19,-1.21357,0.0926956,-0.028391
20,-1.11609,0.0888706,-0.0261514
21,-1.01814,0.0845766,-0.0237002
22,-0.920911,0.0789653,-0.0212645
23,-0.82324,0.0730473,-0.0196196
24,-0.726238,0.0659854,-0.0180652
25,-0.62889,0.0586851,-0.0161094
26,-0.532074,0.0504904,-0.0140818
27,-0.435031,0.0420918,-0.0117604
28,-0.338356,0.0330742,-0.00934603
29,-0.241547,0.0239117,-0.00676332
30,-0.14496,0.0143956,-0.00409609
31,-0.0482785,0.00484157,-0.00137753
32,0.0482785,-0.00484157,0.00137753
33,0.14496,-0.0143956,0.00409609
34,0.241547,-0.0239117,0.00676332
35,0.338356,-0.0330742,0.00934603
36,0.435031,-0.0420918,0.0117604
37,0.532074,-0.0504904,0.0140818
38,0.62889,-0.0586851,0.0161094
39,0.726238,-0.0659854,0.0180652
40,0.82324,-0.0730473,0.0196196
41,0.920911,-0.0789653,0.0212645
42,1.01814,-0.0845766,0.0237002
43,1.11609,-0.0888706,0.0261514
44,1.21357,-0.0926956,0.028391
45,1.31169,-0.0951805,0.0306453
46,1.40944,-0.0970605,0.0311953
47,1.50756,-0.097764,0.0316409
48,1.60562,-0.0976603,0.0316152
49,1.7037,-0.0966652,0.0315204
50,1.80203,-0.0945287,0.0313372
51,1.89995,-0.0918704,0.0311335
52,1.99853,-0.087747,0.030798
53,2.09622,-0.0835977,0.0304201
54,2.19503,-0.0782683,0.0289923
55,2.29309,-0.0729814,0.0270792
56,2.39384,-0.0659913,0.0232086
57,2.4934,-0.0596006,0.018255
58,2.59586,-0.0504584,0.0128713
59,2.69702,-0.0419368,0.00737411
60,2.79722,-0.0327053,0.00370488
61,2.89663,-0.0234423,0.00119739
62,2.99493,-0.0141405,9.47475e-05
63,3.09275,-0.00469378,3.15562e-05
