i,x_i,v_i,E_i
0,-3.0926,3.67895e-05,8.53009e-05
1,-2.99461,0.000110369,0.000255903
2,-2.89663,0.000180366,0.000424606
3,-2.79865,0.00024566,0.000590807
4,-2.70066,0.000315709,0.000753061
5,-2.60266,0.000393894,0.000908382
6,-2.50466,0.000483949,0.0010818
7,-2.40669,0.000602968,0.0012985
8,-2.30874,0.000688824,0.0015247
9,-2.21089,0.000667088,0.00178345
10,-2.11298,0.000627975,0.00200762
11,-2.01485,0.000466532,0.00204289
12,-1.91664,0.000333144,0.00204033
13,-1.81856,0.000213939,0.00165617
14,-1.72028,0.000126119,0.00125988
15,-1.6206,4.78671e-05,0.000422981
16,-1.52092,-3.03846e-05,-0.000413921
17,-1.42181,-0.000127176,-0.00110406
18,-1.32272,-0.000227479,-0.00179289
19,-1.22468,-0.000323994,-0.00197436
20,-1.12691,-0.000464619,-0.00212694
21,-1.02875,-0.000582151,-0.00199196
22,-0.930571,-0.000712171,-0.00181625
23,-0.832739,-0.000685739,-0.00155469
24,-0.734991,-0.000623024,-0.00127321
25,-0.636996,-0.000508523,-0.00107377
26,-0.538909,-0.000374004,-0.000903442
27,-0.440906,-0.000298373,-0.000746472
28,-0.342946,-0.000252045,-0.000596033
29,-0.244968,-0.000186747,-0.000430107
30,-0.146979,-0.000108895,-0.000253972
31,-0.0489921,-3.51141e-05,-8.31213e-05
32,0.0489921,3.51141e-05,8.31213e-05
33,0.146979,0.000108895,0.000253972
34,0.244968,0.000186747,0.000430107
35,0.342946,0.000252045,0.000596033
36,0.440906,0.000298373,0.000746472
37,0.538909,0.000374004,0.000903442
38,0.636996,0.000508523,0.00107377
39,0.734991,0.000623024,0.00127321
40,0.832739,0.000685739,0.00155469
41,0.930571,0.000712171,0.00181625
42,1.02875,0.000582151,0.00199196
43,1.12691,0.000464619,0.00212694
44,1.22468,0.000323994,0.00197436
45,1.32272,0.000227479,0.00179289
46,1.42181,0.000127176,0.00110406
47,1.52092,3.03846e-05,0.000413921
48,1.6206,-4.78671e-05,-0.000422981
49,1.72028,-0.000126119,-0.00125988
50,1.81856,-0.000213939,-0.00165617
51,1.91664,-0.000333144,-0.00204033
52,2.01485,-0.000466532,-0.00204289
53,2.11298,-0.000627975,-0.00200762
54,2.21089,-0.000667088,-0.00178345
55,2.30874,-0.000688824,-0.0015247
56,2.40669,-0.000602968,-0.0012985
57,2.50466,-0.000483949,-0.0010818
58,2.60266,-0.000393894,-0.000908382
59,2.70066,-0.000315709,-0.000753061
60,2.79865,-0.00024566,-0.000590807
61,2.89663,-0.000180366,-0.000424606
62,2.99461,-0.000110369,-0.000255903
63,3.0926,-3.67895e-05,-8.53009e-05
