i,x_i,v_i,E_i
0,-3.09593,0.00174196,0.00586065
1,-3.00454,0.00527945,0.0175913
2,-2.91284,0.00924824,0.0293154
3,-2.8205,0.0142199,0.0410032
4,-2.72761,0.0196028,0.0527201
5,-2.63384,0.0255042,0.0641586
6,-2.53929,0.0319817,0.0756912
7,-2.44522,0.0359051,0.0844993
8,-2.3503,0.0401735,0.093211
9,-2.25607,0.0423694,0.0996698
10,-2.16108,0.044609,0.105607
11,-2.06608,0.0459849,0.110486
12,-1.9702,0.0474781,0.114844
13,-1.874,0.0484148,0.118049
14,-1.777,0.0491319,0.120256
15,-1.67953,0.0495058,0.121453
16,-1.58139,0.0493823,0.121374
17,-1.48267,0.0490762,0.120418
18,-1.38341,0.0480529,0.118018
19,-1.28346,0.046991,0.114838
20,-1.18308,0.0450704,0.110157
21,-1.082,0.0431632,0.104781
22,-0.980599,0.0403834,0.0979995
23,-0.878566,0.0376057,0.0906012
24,-0.776281,0.0340499,0.0820056
25,-0.673477,0.030464,0.0728752
26,-0.570477,0.0262589,0.0628108
27,-0.467091,0.0219969,0.0523151
28,-0.363566,0.0173021,0.0411711
29,-0.259791,0.0125535,0.0297338
30,-0.155946,0.00755425,0.0179301
31,-0.0519767,0.00255129,0.00601277
32,0.0519767,-0.00255129,-0.00601277
33,0.155946,-0.00755425,-0.0179301
34,0.259791,-0.0125535,-0.0297338
35,0.363566,-0.0173021,-0.0411711
36,0.467091,-0.0219969,-0.0523151
37,0.570477,-0.0262589,-0.0628108
38,0.673477,-0.030464,-0.0728752
39,0.776281,-0.0340499,-0.0820056
40,0.878566,-0.0376057,-0.0906012
41,0.980599,-0.0403834,-0.0979995
42,1.082,-0.0431632,-0.104781
43,1.18308,-0.0450704,-0.110157
44,1.28346,-0.046991,-0.114838
45,1.38341,-0.0480529,-0.118018
46,1.48267,-0.0490762,-0.120418
47,1.58139,-0.0493823,-0.121374
48,1.67953,-0.0495058,-0.121453
49,1.777,-0.0491319,-0.120256
50,1.874,-0.0484148,-0.118049
51,1.9702,-0.0474781,-0.114844
52,2.06608,-0.0459849,-0.110486
53,2.16108,-0.044609,-0.105607
54,2.25607,-0.0423694,-0.0996698
55,2.3503,-0.0401735,-0.093211
56,2.44522,-0.0359051,-0.0844993
57,2.53929,-0.0319817,-0.0756912
58,2.63384,-0.0255042,-0.0641586
59,2.72761,-0.0196028,-0.0527201
60,2.8205,-0.0142199,-0.0410032
61,2.91284,-0.00924824,-0.0293154
62,3.00454,-0.00527945,-0.0175913
63,3.09593,-0.00174196,-0.00586065
