i,x_i,v_i,E_i
0,-3.09449,-0.00328684,0.00382646
1,-3.00005,-0.00982764,0.0114984
2,-2.90663,-0.0160751,0.0201768
3,-2.81355,-0.0217576,0.0308778
4,-2.72151,-0.0275456,0.0422267
5,-2.63188,-0.0330867,0.057196
6,-2.53672,-0.0363336,0.073088
7,-2.44874,-0.0413777,0.0840181
8,-2.35188,-0.0424931,0.0958971
9,-2.25835,-0.0456936,0.101441
10,-2.16066,-0.0474986,0.105437
11,-2.06556,-0.0509729,0.10838
12,-1.96706,-0.0531672,0.110919
13,-1.8715,-0.056066,0.112785
14,-1.77338,-0.0574445,0.114227
15,-1.67611,-0.0584744,0.11489
16,-1.57789,-0.0585422,0.114718
17,-1.47891,-0.0577342,0.113828
18,-1.38068,-0.0566315,0.111946
19,-1.28,-0.0540162,0.109404
20,-1.18165,-0.0518083,0.105907
21,-1.07968,-0.0477775,0.1018
22,-0.980913,-0.044693,0.0969346
23,-0.878367,-0.0409255,0.0907109
24,-0.778739,-0.0386713,0.0823392
25,-0.672335,-0.0342692,0.071933
26,-0.569617,-0.0320706,0.0592406
27,-0.463324,-0.0272448,0.0463915
28,-0.359112,-0.0225567,0.0341991
29,-0.255974,-0.0169624,0.023267
30,-0.15397,-0.0107175,0.0137415
31,-0.0513005,-0.00372476,0.00446828
32,0.0513005,0.00372476,-0.00446828
33,0.15397,0.0107175,-0.0137415
34,0.255974,0.0169624,-0.023267
35,0.359112,0.0225567,-0.0341991
36,0.463324,0.0272448,-0.0463915
37,0.569617,0.0320706,-0.0592406
38,0.672335,0.0342692,-0.071933
39,0.778739,0.0386713,-0.0823392
40,0.878367,0.0409255,-0.0907109
41,0.980913,0.044693,-0.0969346
42,1.07968,0.0477775,-0.1018
43,1.18165,0.0518083,-0.105907
44,1.28,0.0540162,-0.109404
45,1.38068,0.0566315,-0.111946
46,1.47891,0.0577342,-0.113828
47,1.57789,0.0585422,-0.114718
48,1.67611,0.0584744,-0.11489
49,1.77338,0.0574445,-0.114227
50,1.8715,0.056066,-0.112785
51,1.96706,0.0531672,-0.110919
52,2.06556,0.0509729,-0.10838
53,2.16066,0.0474986,-0.105437
54,2.25835,0.0456936,-0.101441
55,2.35188,0.0424931,-0.0958971
56,2.44874,0.0413777,-0.0840181
57,2.53672,0.0363336,-0.073088
58,2.63188,0.0330867,-0.057196
59,2.72151,0.0275456,-0.0422267
60,2.81355,0.0217576,-0.0308778
61,2.90663,0.0160751,-0.0201768
62,3.00005,0.00982764,-0.0114984
63,3.09449,0.00328684,-0.00382646
