i,x_i,v_i,E_i
0,-3.09261,3.50164e-06,9.86334e-05
1,-2.99464,1.05049e-05,0.0002959
2,-2.89667,1.75081e-05,0.000493166
3,-2.7987,2.4511e-05,0.000690431
4,-2.70073,3.15205e-05,0.000887721
5,-2.60275,3.85415e-05,0.00108505
6,-2.50478,4.53897e-05,0.00128191
7,-2.40681,5.18234e-05,0.00147763
8,-2.30884,6.0799e-05,0.00167758
9,-2.21087,7.84406e-05,0.00189212
10,-2.1129,8.19733e-05,0.00210278
11,-2.015,1.29253e-05,0.00229245
12,-1.91706,-6.36706e-05,0.0024387
13,-1.81885,-0.000277978,0.00212225
14,-1.72056,-0.000459423,0.00178611
15,-1.62071,-0.000146872,0.000599593
16,-1.52086,0.00016568,-0.000586919
17,-1.42156,0.00029392,-0.00149297
18,-1.32227,0.00041838,-0.00239688
19,-1.2244,0.000178461,-0.00239976
20,-1.12666,-0.000106233,-0.00235662
21,-1.02871,-0.000108609,-0.00212913
22,-0.930722,-6.95729e-05,-0.00187606
23,-0.832749,-5.7659e-05,-0.00167167
24,-0.734779,-5.22123e-05,-0.00147873
25,-0.636809,-4.55801e-05,-0.00128245
26,-0.538838,-3.85312e-05,-0.00108501
27,-0.440868,-3.15135e-05,-0.000887695
28,-0.342897,-2.45112e-05,-0.000690432
29,-0.244926,-1.75082e-05,-0.000493167
30,-0.146956,-1.05049e-05,-0.0002959
31,-0.0489853,-3.50164e-06,-9.86334e-05
32,0.0489853,3.50164e-06,9.86334e-05
33,0.146956,1.05049e-05,0.0002959
34,0.244926,1.75082e-05,0.000493167
35,0.342897,2.45112e-05,0.000690432
36,0.440868,3.15135e-05,0.000887695
37,0.538838,3.85312e-05,0.00108501
38,0.636809,4.55801e-05,0.00128245
39,0.734779,5.22123e-05,0.00147873
40,0.832749,5.7659e-05,0.00167167
41,0.930722,6.95729e-05,0.00187606
42,1.02871,0.000108609,0.00212913
43,1.12666,0.000106233,0.00235662
44,1.2244,-0.000178461,0.00239976
45,1.32227,-0.00041838,0.00239688
46,1.42156,-0.00029392,0.00149297
47,1.52086,-0.00016568,0.000586919
48,1.62071,0.000146872,-0.000599593
49,1.72056,0.000459423,-0.00178611
50,1.81885,0.000277978,-0.00212225
51,1.91706,6.36706e-05,-0.0024387
52,2.015,-1.29253e-05,-0.00229245
53,2.1129,-8.19733e-05,-0.00210278
54,2.21087,-7.84406e-05,-0.00189212
55,2.30884,-6.0799e-05,-0.00167758
56,2.40681,-5.18234e-05,-0.00147763
57,2.50478,-4.53897e-05,-0.00128191
58,2.60275,-3.85415e-05,-0.00108505
59,2.70073,-3.15205e-05,-0.000887721
60,2.7987,-2.4511e-05,-0.000690431
61,2.89667,-1.75081e-05,-0.000493166
62,2.99464,-1.05049e-05,-0.0002959
63,3.09261,-3.50164e-06,-9.86334e-05
