i,x_i,v_i,E_i
0,-3.09163,0.00322751,-0.00280828
1,-2.99136,0.00975219,-0.00844506
2,-2.8904,0.0163949,-0.0157213
3,-2.78562,0.0242166,-0.0250705
4,-2.6825,0.0305189,-0.0366842
5,-2.57974,0.0360803,-0.0504699
6,-2.46499,0.0441551,-0.0658084
7,-2.37206,0.0441476,-0.0782021
8,-2.26041,0.0496446,-0.0884395
9,-2.16318,0.0511734,-0.0949857
10,-2.06063,0.0539647,-0.0989444
11,-1.96455,0.0562637,-0.101222
12,-1.86256,0.0599588,-0.103
13,-1.76684,0.0618095,-0.104296
14,-1.66645,0.0645121,-0.105263
15,-1.56866,0.0654969,-0.105906
16,-1.47045,0.0657956,-0.105994
17,-1.37171,0.065258,-0.105534
18,-1.27598,0.0631876,-0.104524
19,-1.17644,0.0612553,-0.102706
20,-1.08271,0.0572392,-0.100787
21,-0.982275,0.0550487,-0.0983059
22,-0.888116,0.0515425,-0.0947895
23,-0.789738,0.0500059,-0.0874727
24,-0.700034,0.0454661,-0.0801229
25,-0.601839,0.0428649,-0.0657059
26,-0.515387,0.0356666,-0.0530129
27,-0.421079,0.0298876,-0.0400399
28,-0.329028,0.0237283,-0.0274638
29,-0.236098,0.0171993,-0.0182711
30,-0.14257,0.0107015,-0.0103171
31,-0.0476068,0.00376171,-0.00319946
32,0.0476068,-0.00376171,0.00319946
33,0.14257,-0.0107015,0.0103171
34,0.236098,-0.0171993,0.0182711
35,0.329028,-0.0237283,0.0274638
36,0.421079,-0.0298876,0.0400399
37,0.515387,-0.0356666,0.0530129
38,0.601839,-0.0428649,0.0657059
39,0.700034,-0.0454661,0.0801229
40,0.789738,-0.0500059,0.0874727
41,0.888116,-0.0515425,0.0947895
42,0.982275,-0.0550487,0.0983059
43,1.08271,-0.0572392,0.100787
44,1.17644,-0.0612553,0.102706
45,1.27598,-0.0631876,0.104524
46,1.37171,-0.065258,0.105534
47,1.47045,-0.0657956,0.105994
48,1.56866,-0.0654969,0.105906
49,1.66645,-0.0645121,0.105263
50,1.76684,-0.0618095,0.104296
51,1.86256,-0.0599588,0.103
52,1.96455,-0.0562637,0.101222
53,2.06063,-0.0539647,0.0989444
54,2.16318,-0.0511734,0.0949857
55,2.26041,-0.0496446,0.0884395
56,2.37206,-0.0441476,0.0782021
57,2.46499,-0.0441551,0.0658084
58,2.57974,-0.0360803,0.0504699
59,2.6825,-0.0305189,0.0366842
60,2.78562,-0.0242166,0.0250705
61,2.8904,-0.0163949,0.0157213
62,2.99136,-0.00975219,0.00844506
63,3.09163,-0.00322751,0.00280828
