i,x_i,v_i,E_i
0,-3.09251,2.64356e-05,-9.23495e-05
1,-2.99434,7.93068e-05,-0.000277049
2,-2.89617,0.0001321,-0.00046192
3,-2.798,0.000184792,-0.000647014
4,-2.69984,0.000238261,-0.000830861
5,-2.60167,0.00029306,-0.00101259
6,-2.5035,0.000343361,-0.00119825
7,-2.40534,0.000383216,-0.00139281
8,-2.30717,0.000431806,-0.00159318
9,-2.20895,0.000510069,-0.0018118
10,-2.11074,0.000611994,-0.0019963
11,-2.01262,0.000825116,-0.00202287
12,-1.91453,0.00101844,-0.00199775
13,-1.8169,0.000904526,-0.00156418
14,-1.71917,0.000801633,-0.00111905
15,-1.62024,0.000271936,-0.000378166
16,-1.5213,-0.00025776,0.000362714
17,-1.42283,-0.000660455,0.00100887
18,-1.32437,-0.00106451,0.00165384
19,-1.22673,-0.000970694,0.00190571
20,-1.12924,-0.000877021,0.00212763
21,-1.03097,-0.000670974,0.00200686
22,-0.932577,-0.000453625,0.00182635
23,-0.834392,-0.000403783,0.00160827
24,-0.736257,-0.000395211,0.00138028
25,-0.638095,-0.000350166,0.00119037
26,-0.539924,-0.000291741,0.0010148
27,-0.441756,-0.000237306,0.000832517
28,-0.343588,-0.000184887,0.000646801
29,-0.24542,-0.000132188,0.000461719
30,-0.147252,-7.93016e-05,0.000277063
31,-0.049084,-2.64296e-05,9.23667e-05
32,0.049084,2.64296e-05,-9.23667e-05
33,0.147252,7.93016e-05,-0.000277063
34,0.24542,0.000132188,-0.000461719
35,0.343588,0.000184887,-0.000646801
36,0.441756,0.000237306,-0.000832517
37,0.539924,0.000291741,-0.0010148
38,0.638095,0.000350166,-0.00119037
39,0.736257,0.000395211,-0.00138028
40,0.834392,0.000403783,-0.00160827
41,0.932577,0.000453625,-0.00182635
42,1.03097,0.000670974,-0.00200686
43,1.12924,0.000877021,-0.00212763
44,1.22673,0.000970694,-0.00190571
45,1.32437,0.00106451,-0.00165384
46,1.42283,0.000660455,-0.00100887
47,1.5213,0.00025776,-0.000362714
48,1.62024,-0.000271936,0.000378166
49,1.71917,-0.000801633,0.00111905
50,1.8169,-0.000904526,0.00156418
51,1.91453,-0.00101844,0.00199775
52,2.01262,-0.000825116,0.00202287
53,2.11074,-0.000611994,0.0019963
54,2.20895,-0.000510069,0.0018118
55,2.30717,-0.000431806,0.00159318
56,2.40534,-0.000383216,0.00139281
57,2.5035,-0.000343361,0.00119825
58,2.60167,-0.00029306,0.00101259
59,2.69984,-0.000238261,0.000830861
60,2.798,-0.000184792,0.000647014
61,2.89617,-0.0001321,0.00046192
62,2.99434,-7.93068e-05,0.000277049
63,3.09251,-2.64356e-05,9.23495e-05
