i,x_i,v_i,E_i
0,-3.09261,1.29969e-05,9.774e-05
1,-2.99463,3.89906e-05,0.00029322
2,-2.89666,6.19176e-05,0.000486622
3,-2.7987,8.08214e-05,0.000677285
4,-2.70072,0.000105197,0.000866076
5,-2.60273,0.00013897,0.00105157
6,-2.50475,0.00018008,0.00125427
7,-2.4068,0.000239287,0.00149829
8,-2.30887,0.000264125,0.00174298
9,-2.21101,0.000177222,0.00199004
10,-2.11308,8.26807e-05,0.00219653
11,-2.01491,-8.06735e-05,0.00217957
12,-1.91666,-0.000206399,0.00212617
13,-1.81856,-0.000221108,0.00170444
14,-1.72027,-0.0002014,0.00127131
15,-1.6206,-6.22281e-05,0.000427799
16,-1.52092,7.69441e-05,-0.000415716
17,-1.42181,0.000161088,-0.00112335
18,-1.32272,0.000241395,-0.00182976
19,-1.22466,0.00019848,-0.00206001
20,-1.12685,0.000104223,-0.00226304
21,-1.02866,-4.23727e-05,-0.00217012
22,-0.930447,-0.0002121,-0.00203549
23,-0.832613,-0.000253472,-0.00177195
24,-0.734872,-0.000265041,-0.00147878
25,-0.6369,-0.000206144,-0.00125032
26,-0.538843,-0.000120628,-0.00104468
27,-0.440854,-8.9684e-05,-0.000858571
28,-0.3429,-8.59378e-05,-0.000681989
29,-0.244934,-6.69811e-05,-0.00049146
30,-0.146959,-3.79453e-05,-0.000291751
31,-0.0489858,-1.1806e-05,-9.60785e-05
32,0.0489858,1.1806e-05,9.60785e-05
33,0.146959,3.79453e-05,0.000291751
34,0.244934,6.69811e-05,0.00049146
35,0.3429,8.59378e-05,0.000681989
36,0.440854,8.9684e-05,0.000858571
37,0.538843,0.000120628,0.00104468
38,0.6369,0.000206144,0.00125032
39,0.734872,0.000265041,0.00147878
40,0.832613,0.000253472,0.00177195
41,0.930447,0.0002121,0.00203549
42,1.02866,4.23727e-05,0.00217012
43,1.12685,-0.000104223,0.00226304
44,1.22466,-0.00019848,0.00206001
45,1.32272,-0.000241395,0.00182976
46,1.42181,-0.000161088,0.00112335
47,1.52092,-7.69441e-05,0.000415716
48,1.6206,6.22281e-05,-0.000427799
49,1.72027,0.0002014,-0.00127131
50,1.81856,0.000221108,-0.00170444
51,1.91666,0.000206399,-0.00212617
52,2.01491,8.06735e-05,-0.00217957
53,2.11308,-8.26807e-05,-0.00219653
54,2.21101,-0.000177222,-0.00199004
55,2.30887,-0.000264125,-0.00174298
56,2.4068,-0.000239287,-0.00149829
57,2.50475,-0.00018008,-0.00125427
58,2.60273,-0.00013897,-0.00105157
59,2.70072,-0.000105197,-0.000866076
60,2.7987,-8.08214e-05,-0.000677285
61,2.89666,-6.19176e-05,-0.000486622
62,2.99463,-3.89906e-05,-0.00029322
63,3.09261,-1.29969e-05,-9.774e-05
