i,x_i,v_i,E_i
0,-3.09251,-2.92996e-05,-8.95961e-05
1,-2.99434,-8.78987e-05,-0.000268788
2,-2.89618,-0.000146498,-0.00044798
3,-2.79801,-0.000205097,-0.000627172
4,-2.69985,-0.000263696,-0.000806365
5,-2.60168,-0.000322295,-0.000985557
6,-2.50352,-0.000380895,-0.00116475
7,-2.40535,-0.000439494,-0.00134394
8,-2.30719,-0.000498093,-0.00152313
9,-2.20902,-0.000556691,-0.00170231
10,-2.11086,-0.000615383,-0.00188245
11,-2.01269,-0.000674512,-0.00206713
12,-1.91453,-0.000720915,-0.00221356
13,-1.81634,-0.000666956,-0.00205572
14,-1.71816,-0.000596475,-0.00184704
15,-1.61992,-0.000198796,-0.000615378
16,-1.52168,0.000198883,0.00061628
17,-1.42345,0.000483756,0.00149494
18,-1.32523,0.000766792,0.00236793
19,-1.22706,0.000734214,0.00225776
20,-1.1289,0.000674104,0.00206288
21,-1.03073,0.000615289,0.00188147
22,-0.932569,0.000556692,0.00170232
23,-0.834403,0.000498093,0.00152313
24,-0.736238,0.000439494,0.00134394
25,-0.638073,0.000380895,0.00116475
26,-0.539908,0.000322295,0.000985557
27,-0.441743,0.000263696,0.000806365
28,-0.343578,0.000205097,0.000627172
29,-0.245413,0.000146498,0.00044798
30,-0.147248,8.78987e-05,0.000268788
31,-0.0490826,2.92996e-05,8.95961e-05
32,0.0490826,-2.92996e-05,-8.95961e-05
33,0.147248,-8.78987e-05,-0.000268788
34,0.245413,-0.000146498,-0.00044798
35,0.343578,-0.000205097,-0.000627172
36,0.441743,-0.000263696,-0.000806365
37,0.539908,-0.000322295,-0.000985557
38,0.638073,-0.000380895,-0.00116475
39,0.736238,-0.000439494,-0.00134394
40,0.834403,-0.000498093,-0.00152313
41,0.932569,-0.000556692,-0.00170232
42,1.03073,-0.000615289,-0.00188147
43,1.1289,-0.000674104,-0.00206288
44,1.22706,-0.000734214,-0.00225776
45,1.32523,-0.000766792,-0.00236793
46,1.42345,-0.000483756,-0.00149494
47,1.52168,-0.000198883,-0.00061628
48,1.61992,0.000198796,0.000615378
49,1.71816,0.000596475,0.00184704
50,1.81634,0.000666956,0.00205572
51,1.91453,0.000720915,0.00221356
52,2.01269,0.000674512,0.00206713
53,2.11086,0.000615383,0.00188245
54,2.20902,0.000556691,0.00170231
55,2.30719,0.000498093,0.00152313
56,2.40535,0.000439494,0.00134394
57,2.50352,0.000380895,0.00116475
58,2.60168,0.000322295,0.000985557
59,2.69985,0.000263696,0.000806365
60,2.79801,0.000205097,0.000627172
61,2.89618,0.000146498,0.00044798
62,2.99434,8.78987e-05,0.000268788
63,3.09251,2.92996e-05,8.95961e-05
