i,x_i,v_i,E_i
0,-3.09261,1.6958e-05,9.56464e-05
1,-2.99463,5.08741e-05,0.000286939
2,-2.89666,8.47899e-05,0.000478231
3,-2.79868,0.000118705,0.00066952
4,-2.70071,0.000152631,0.000860848
5,-2.60274,0.000186576,0.00105224
6,-2.50476,0.000220274,0.00124301
7,-2.40679,0.00025338,0.00143226
8,-2.30882,0.000289641,0.00162626
9,-2.21084,0.000336684,0.0018366
10,-2.11287,0.00036924,0.0020458
11,-2.01497,0.000327171,0.0022488
12,-1.91704,0.000271608,0.00240925
13,-1.81887,1.502e-05,0.00211754
14,-1.72061,-0.00021145,0.00180567
15,-1.62073,-6.36579e-05,0.00060565
16,-1.52085,8.41346e-05,-0.000594371
17,-1.42154,8.71681e-05,-0.00150042
18,-1.32224,8.67189e-05,-0.00240429
19,-1.2244,-0.000151919,-0.00237851
20,-1.1267,-0.000428912,-0.00230561
21,-1.02875,-0.000399559,-0.00207295
22,-0.930752,-0.000325455,-0.00181804
23,-0.832775,-0.000285624,-0.00161927
24,-0.734802,-0.000253941,-0.00143373
25,-0.636829,-0.00022055,-0.00124373
26,-0.538855,-0.000186559,-0.00105218
27,-0.440882,-0.00015262,-0.000860807
28,-0.342908,-0.000118706,-0.000669522
29,-0.244934,-8.47902e-05,-0.000478232
30,-0.146961,-5.08741e-05,-0.000286939
31,-0.0489868,-1.6958e-05,-9.56464e-05
32,0.0489868,1.6958e-05,9.56464e-05
33,0.146961,5.08741e-05,0.000286939
34,0.244934,8.47902e-05,0.000478232
35,0.342908,0.000118706,0.000669522
36,0.440882,0.00015262,0.000860807
37,0.538855,0.000186559,0.00105218
38,0.636829,0.00022055,0.00124373
39,0.734802,0.000253941,0.00143373
40,0.832775,0.000285624,0.00161927
41,0.930752,0.000325455,0.00181804
42,1.02875,0.000399559,0.00207295
43,1.1267,0.000428912,0.00230561
44,1.2244,0.000151919,0.00237851
45,1.32224,-8.67189e-05,0.00240429
46,1.42154,-8.71681e-05,0.00150042
47,1.52085,-8.41346e-05,0.000594371
48,1.62073,6.36579e-05,-0.00060565
49,1.72061,0.00021145,-0.00180567
50,1.81887,-1.502e-05,-0.00211754
51,1.91704,-0.000271608,-0.00240925
52,2.01497,-0.000327171,-0.0022488
53,2.11287,-0.00036924,-0.0020458
54,2.21084,-0.000336684,-0.0018366
55,2.30882,-0.000289641,-0.00162626
56,2.40679,-0.00025338,-0.00143226
57,2.50476,-0.000220274,-0.00124301
58,2.60274,-0.000186576,-0.00105224
59,2.70071,-0.000152631,-0.000860848
60,2.79868,-0.000118705,-0.00066952
61,2.89666,-8.47899e-05,-0.000478231
62,2.99463,-5.08741e-05,-0.000286939
63,3.09261,-1.6958e-05,-9.56464e-05
