i,x_i,v_i,E_i
0,-3.09255,-7.01845e-05,-1.43739e-05
1,-2.99446,-0.000210554,-4.31216e-05
2,-2.89637,-0.000350923,-7.18693e-05
3,-2.79829,-0.000491292,-0.000100617
4,-2.7002,-0.000631661,-0.000129365
5,-2.60211,-0.00077203,-0.000158112
6,-2.50402,-0.0009124,-0.000186866
7,-2.40594,-0.00105277,-0.000215633
8,-2.30785,-0.00119307,-0.000244056
9,-2.20976,-0.00133315,-0.00027136
10,-2.11167,-0.00147609,-0.000306124
11,-2.01359,-0.00163287,-0.000377776
12,-1.91549,-0.00176132,-0.000448297
13,-1.81724,-0.00166163,-0.000508832
14,-1.71897,-0.0015201,-0.000552601
15,-1.62019,-0.000505756,-0.000181609
16,-1.5214,0.00050859,0.000189384
17,-1.4228,0.00122056,0.00041276
18,-1.32419,0.00192785,0.000634198
19,-1.22608,0.00180825,0.000500231
20,-1.128,0.00161932,0.000340149
21,-1.02992,0.00147291,0.000297134
22,-0.931831,0.00133335,0.000272398
23,-0.833743,0.00119315,0.000244418
24,-0.735656,0.00105277,0.000215621
25,-0.637569,0.000912399,0.00018686
26,-0.539481,0.00077203,0.000158112
27,-0.441394,0.000631661,0.000129365
28,-0.343306,0.000491292,0.000100617
29,-0.245219,0.000350923,7.18693e-05
30,-0.147131,0.000210554,4.31216e-05
31,-0.0490437,7.01845e-05,1.43739e-05
32,0.0490437,-7.01845e-05,-1.43739e-05
33,0.147131,-0.000210554,-4.31216e-05
34,0.245219,-0.000350923,-7.18693e-05
35,0.343306,-0.000491292,-0.000100617
36,0.441394,-0.000631661,-0.000129365
37,0.539481,-0.00077203,-0.000158112
38,0.637569,-0.000912399,-0.00018686
39,0.735656,-0.00105277,-0.000215621
40,0.833743,-0.00119315,-0.000244418
41,0.931831,-0.00133335,-0.000272398
42,1.02992,-0.00147291,-0.000297134
43,1.128,-0.00161932,-0.000340149
44,1.22608,-0.00180825,-0.000500231
45,1.32419,-0.00192785,-0.000634198
46,1.4228,-0.00122056,-0.00041276
47,1.5214,-0.00050859,-0.000189384
48,1.62019,0.000505756,0.000181609
49,1.71897,0.0015201,0.000552601
50,1.81724,0.00166163,0.000508832
51,1.91549,0.00176132,0.000448297
52,2.01359,0.00163287,0.000377776
53,2.11167,0.00147609,0.000306124
54,2.20976,0.00133315,0.00027136
55,2.30785,0.00119307,0.000244056
56,2.40594,0.00105277,0.000215633
57,2.50402,0.0009124,0.000186866
58,2.60211,0.00077203,0.000158112
59,2.7002,0.000631661,0.000129365
60,2.79829,0.000491292,0.000100617
61,2.89637,0.000350923,7.18693e-05
62,2.99446,0.000210554,4.31216e-05
63,3.09255,7.01845e-05,1.43739e-05
