i,x_i,v_i,E_i
0,-3.09257,-0.00348566,-0.000451982
1,-2.99408,-0.0104402,-0.0013599
2,-2.89638,-0.0183294,-0.00134162
3,-2.79502,-0.0265669,-8.57006e-05
4,-2.69969,-0.0371689,0.00214541
5,-2.6074,-0.0490986,0.00594139
6,-2.50011,-0.0593974,0.0104657
7,-2.42338,-0.0730707,0.0138783
8,-2.31575,-0.0789137,0.0184932
9,-2.22478,-0.0846517,0.0215029
10,-2.12372,-0.0873219,0.0247525
11,-2.02861,-0.0899789,0.0258939
12,-1.92496,-0.0913291,0.0271293
13,-1.8303,-0.0944461,0.0267664
14,-1.72837,-0.0956206,0.0263756
15,-1.63102,-0.0969938,0.0259191
16,-1.53249,-0.0971345,0.0254519
17,-1.43338,-0.0958082,0.0261846
18,-1.33825,-0.0944601,0.0270525
19,-1.23718,-0.0905709,0.0280915
20,-1.14545,-0.0889034,0.0290619
21,-1.04297,-0.0847294,0.0290329
22,-0.948376,-0.0815949,0.0285668
23,-0.843829,-0.0756846,0.0249042
24,-0.75222,-0.0723617,0.0202279
25,-0.638617,-0.0589631,0.0129138
26,-0.547451,-0.0525535,0.00630857
27,-0.44207,-0.0402861,0.00113964
28,-0.340027,-0.028367,-0.00236024
29,-0.242365,-0.0195778,-0.00321728
30,-0.145219,-0.0112472,-0.0026221
31,-0.0479696,-0.00347733,-0.00111392
32,0.0479696,0.00347733,0.00111392
33,0.145219,0.0112472,0.0026221
34,0.242365,0.0195778,0.00321728
35,0.340027,0.028367,0.00236024
36,0.44207,0.0402861,-0.00113964
37,0.547451,0.0525535,-0.00630857
38,0.638617,0.0589631,-0.0129138
39,0.75222,0.0723617,-0.0202279
40,0.843829,0.0756846,-0.0249042
41,0.948376,0.0815949,-0.0285668
42,1.04297,0.0847294,-0.0290329
43,1.14545,0.0889034,-0.0290619
44,1.23718,0.0905709,-0.0280915
45,1.33825,0.0944601,-0.0270525
46,1.43338,0.0958082,-0.0261846
47,1.53249,0.0971345,-0.0254519
48,1.63102,0.0969938,-0.0259191
49,1.72837,0.0956206,-0.0263756
50,1.8303,0.0944461,-0.0267664
51,1.92496,0.0913291,-0.0271293
52,2.02861,0.0899789,-0.0258939
53,2.12372,0.0873219,-0.0247525
54,2.22478,0.0846517,-0.0215029
55,2.31575,0.0789137,-0.0184932
56,2.42338,0.0730707,-0.0138783
57,2.50011,0.0593974,-0.0104657
58,2.6074,0.0490986,-0.00594139
59,2.69969,0.0371689,-0.00214541
60,2.79502,0.0265669,8.57006e-05
61,2.89638,0.0183294,0.00134162
62,2.99408,0.0104402,0.0013599
63,3.09257,0.00348566,0.000451982
