i,x_i,v_i,E_i
0,-3.09259,5.21765e-05,6.83704e-05
1,-2.99459,0.00015653,0.000205111
2,-2.89659,0.000256951,0.000340257
3,-2.79859,0.00035221,0.000473305
4,-2.70059,0.00045129,0.000600616
5,-2.60256,0.000556869,0.000717886
6,-2.50454,0.000677879,0.000853093
7,-2.40654,0.000836354,0.00103098
8,-2.30858,0.000964147,0.00122525
9,-2.21072,0.000992814,0.00147514
10,-2.11282,0.000997862,0.00169713
11,-2.01472,0.000846644,0.0017686
12,-1.91653,0.000716143,0.0018039
13,-1.81848,0.000526153,0.00147884
14,-1.72023,0.000365176,0.00114198
15,-1.62058,0.000128056,0.000382614
16,-1.52093,-0.000109063,-0.00037675
17,-1.42186,-0.000336108,-0.000994644
18,-1.3228,-0.000566409,-0.00161127
19,-1.22478,-0.000694389,-0.00174299
20,-1.12704,-0.000860838,-0.00184672
21,-1.0289,-0.000949731,-0.00169027
22,-0.930748,-0.00104336,-0.0014965
23,-0.832905,-0.000966952,-0.0012549
24,-0.735139,-0.000851095,-0.00100206
25,-0.637117,-0.000700593,-0.000841922
26,-0.539001,-0.000536174,-0.000714912
27,-0.44098,-0.000432746,-0.000595102
28,-0.343007,-0.000359652,-0.000478826
29,-0.245013,-0.000264456,-0.0003462
30,-0.147005,-0.00015464,-0.000202768
31,-0.0490007,-5.00321e-05,-6.57302e-05
32,0.0490007,5.00321e-05,6.57302e-05
33,0.147005,0.00015464,0.000202768
34,0.245013,0.000264456,0.0003462
35,0.343007,0.000359652,0.000478826
36,0.44098,0.000432746,0.000595102
37,0.539001,0.000536174,0.000714912
38,0.637117,0.000700593,0.000841922
39,0.735139,0.000851095,0.00100206
40,0.832905,0.000966952,0.0012549
41,0.930748,0.00104336,0.0014965
42,1.0289,0.000949731,0.00169027
43,1.12704,0.000860838,0.00184672
44,1.22478,0.000694389,0.00174299
45,1.3228,0.000566409,0.00161127
46,1.42186,0.000336108,0.000994644
47,1.52093,0.000109063,0.00037675
48,1.62058,-0.000128056,-0.000382614
49,1.72023,-0.000365176,-0.00114198
50,1.81848,-0.000526153,-0.00147884
51,1.91653,-0.000716143,-0.0018039
52,2.01472,-0.000846644,-0.0017686
53,2.11282,-0.000997862,-0.00169713
54,2.21072,-0.000992814,-0.00147514
55,2.30858,-0.000964147,-0.00122525
56,2.40654,-0.000836354,-0.00103098
57,2.50454,-0.000677879,-0.000853093
58,2.60256,-0.000556869,-0.000717886
59,2.70059,-0.00045129,-0.000600616
60,2.79859,-0.00035221,-0.000473305
61,2.89659,-0.000256951,-0.000340257
62,2.99459,-0.00015653,-0.000205111
63,3.09259,-5.21765e-05,-6.83704e-05
