i,x_i,v_i,E_i
0,-3.09068,-0.00164132,-0.00458769
1,-2.98843,-0.00489174,-0.0138004
2,-2.88621,-0.0093413,-0.0232926
3,-2.77996,-0.0143151,-0.033434
4,-2.67796,-0.0221997,-0.043329
5,-2.57787,-0.0319381,-0.0531546
6,-2.46382,-0.0401359,-0.0632653
7,-2.37796,-0.0525208,-0.0703576
8,-2.26635,-0.0572884,-0.0769271
9,-2.17141,-0.0626236,-0.0808696
10,-2.06849,-0.0646823,-0.0847326
11,-1.97188,-0.0660818,-0.08808
12,-1.86769,-0.0658867,-0.0918953
13,-1.77145,-0.0671209,-0.0955716
14,-1.66921,-0.0665869,-0.0984926
15,-1.5711,-0.0671581,-0.100439
16,-1.47256,-0.0668975,-0.101012
17,-1.37395,-0.0665363,-0.100103
18,-1.27931,-0.066405,-0.0981089
19,-1.18015,-0.0648763,-0.0942766
20,-1.0889,-0.0654006,-0.0907149
21,-0.988695,-0.0634344,-0.0867046
22,-0.895766,-0.0622922,-0.082659
23,-0.79534,-0.0571912,-0.0766287
24,-0.706237,-0.0543246,-0.071165
25,-0.602118,-0.0413746,-0.061172
26,-0.515712,-0.035252,-0.0528791
27,-0.418526,-0.0247226,-0.0431039
28,-0.324221,-0.0149907,-0.0335742
29,-0.231759,-0.00948454,-0.0240754
30,-0.139299,-0.00492644,-0.0145335
31,-0.0462114,-0.00129595,-0.00484099
32,0.0462114,0.00129595,0.00484099
33,0.139299,0.00492644,0.0145335
34,0.231759,0.00948454,0.0240754
35,0.324221,0.0149907,0.0335742
36,0.418526,0.0247226,0.0431039
37,0.515712,0.035252,0.0528791
38,0.602118,0.0413746,0.061172
39,0.706237,0.0543246,0.071165
40,0.79534,0.0571912,0.0766287
41,0.895766,0.0622922,0.082659
42,0.988695,0.0634344,0.0867046
43,1.0889,0.0654006,0.0907149
44,1.18015,0.0648763,0.0942766
45,1.27931,0.066405,0.0981089
46,1.37395,0.0665363,0.100103
47,1.47256,0.0668975,0.101012
48,1.5711,0.0671581,0.100439
49,1.66921,0.0665869,0.0984926
50,1.77145,0.0671209,0.0955716
51,1.86769,0.0658867,0.0918953
52,1.97188,0.0660818,0.08808
53,2.06849,0.0646823,0.0847326
54,2.17141,0.0626236,0.0808696
55,2.26635,0.0572884,0.0769271
56,2.37796,0.0525208,0.0703576
57,2.46382,0.0401359,0.0632653
58,2.57787,0.0319381,0.0531546
59,2.67796,0.0221997,0.043329
60,2.77996,0.0143151,0.033434
61,2.88621,0.0093413,0.0232926
62,2.98843,0.00489174,0.0138004
63,3.09068,0.00164132,0.00458769
