i,x_i,v_i,E_i
0,-3.09065,0.00169462,-0.00485842
1,-2.98839,0.00514219,-0.014612
2,-2.88553,0.00805455,-0.0259332
3,-2.77855,0.0113428,-0.0391662
4,-2.67402,0.0122701,-0.0542173
5,-2.57029,0.011758,-0.0705861
6,-2.45371,0.0132225,-0.0880478
7,-2.36184,0.0080111,-0.101469
8,-2.24889,0.00929207,-0.112275
9,-2.15163,0.00799626,-0.119729
10,-2.04832,0.00903596,-0.1246
11,-1.95157,0.0101318,-0.128324
12,-1.84832,0.0128228,-0.131629
13,-1.75201,0.0138491,-0.134501
14,-1.65067,0.0159807,-0.136414
15,-1.55256,0.0165596,-0.137832
16,-1.45423,0.0168628,-0.13771
17,-1.35566,0.0165933,-0.136826
18,-1.26062,0.0151655,-0.134595
19,-1.16166,0.0142472,-0.131305
20,-1.06931,0.011301,-0.127872
21,-0.969482,0.0104312,-0.123757
22,-0.876376,0.00858445,-0.119068
23,-0.778036,0.00972797,-0.11267
24,-0.689504,0.00819368,-0.104873
25,-0.591077,0.011817,-0.0883868
26,-0.50636,0.0100391,-0.0741893
27,-0.413105,0.010486,-0.0564486
28,-0.322288,0.0103972,-0.0391716
29,-0.231075,0.00820168,-0.0267826
30,-0.139358,0.00552691,-0.0155744
31,-0.0464413,0.00211952,-0.00500826
32,0.0464413,-0.00211952,0.00500826
33,0.139358,-0.00552691,0.0155744
34,0.231075,-0.00820168,0.0267826
35,0.322288,-0.0103972,0.0391716
36,0.413105,-0.010486,0.0564486
37,0.50636,-0.0100391,0.0741893
38,0.591077,-0.011817,0.0883868
39,0.689504,-0.00819368,0.104873
40,0.778036,-0.00972797,0.11267
41,0.876376,-0.00858445,0.119068
42,0.969482,-0.0104312,0.123757
43,1.06931,-0.011301,0.127872
44,1.16166,-0.0142472,0.131305
45,1.26062,-0.0151655,0.134595
46,1.35566,-0.0165933,0.136826
47,1.45423,-0.0168628,0.13771
48,1.55256,-0.0165596,0.137832
49,1.65067,-0.0159807,0.136414
50,1.75201,-0.0138491,0.134501
51,1.84832,-0.0128228,0.131629
52,1.95157,-0.0101318,0.128324
53,2.04832,-0.00903596,0.1246
54,2.15163,-0.00799626,0.119729
55,2.24889,-0.00929207,0.112275
56,2.36184,-0.0080111,0.101469
57,2.45371,-0.0132225,0.0880478
58,2.57029,-0.011758,0.0705861
59,2.67402,-0.0122701,0.0542173
60,2.77855,-0.0113428,0.0391662
61,2.88553,-0.00805455,0.0259332
62,2.98839,-0.00514219,0.014612
63,3.09065,-0.00169462,0.00485842
