i,x_i,v_i,E_i
0,-3.0946,-0.00407931,0.00373902
1,-3.00059,-0.0121904,0.0112188
2,-2.90651,-0.0201847,0.0186008
3,-2.81234,-0.0279857,0.0257954
4,-2.71803,-0.0354744,0.033232
5,-2.62354,-0.0425735,0.0416511
6,-2.52883,-0.0491646,0.0500853
7,-2.43385,-0.0550509,0.0584511
8,-2.33858,-0.0602823,0.0668427
9,-2.24298,-0.0649862,0.0722309
10,-2.14703,-0.0689182,0.0773718
11,-2.05076,-0.0725315,0.0805393
12,-1.95409,-0.0753352,0.0832328
13,-1.85708,-0.0776238,0.0849167
14,-1.75965,-0.0790504,0.0861797
15,-1.66187,-0.0798884,0.0865176
16,-1.56366,-0.0798551,0.0862924
17,-1.4651,-0.0791921,0.0852214
18,-1.36612,-0.077687,0.0834745
19,-1.26677,-0.0754906,0.0809568
20,-1.16702,-0.0725112,0.0776923
21,-1.06692,-0.0688517,0.0737432
22,-0.966453,-0.0644937,0.0690426
23,-0.865667,-0.0595217,0.0637538
24,-0.764575,-0.0539585,0.0577755
25,-0.663212,-0.0478749,0.0513136
26,-0.561604,-0.0413242,0.0442759
27,-0.459787,-0.03437,0.0368708
28,-0.357796,-0.0270866,0.0290394
29,-0.255668,-0.0195342,0.0209736
30,-0.153441,-0.0118,0.0126508
31,-0.0511532,-0.00394316,0.0042446
32,0.0511532,0.00394316,-0.0042446
33,0.153441,0.0118,-0.0126508
34,0.255668,0.0195342,-0.0209736
35,0.357796,0.0270866,-0.0290394
36,0.459787,0.03437,-0.0368708
37,0.561604,0.0413242,-0.0442759
38,0.663212,0.0478749,-0.0513136
39,0.764575,0.0539585,-0.0577755
40,0.865667,0.0595217,-0.0637538
41,0.966453,0.0644937,-0.0690426
42,1.06692,0.0688517,-0.0737432
43,1.16702,0.0725112,-0.0776923
44,1.26677,0.0754906,-0.0809568
45,1.36612,0.077687,-0.0834745
46,1.4651,0.0791921,-0.0852214
47,1.56366,0.0798551,-0.0862924
48,1.66187,0.0798884,-0.0865176
49,1.75965,0.0790504,-0.0861797
50,1.85708,0.0776238,-0.0849167
51,1.95409,0.0753352,-0.0832328
52,2.05076,0.0725315,-0.0805393
53,2.14703,0.0689182,-0.0773718
54,2.24298,0.0649862,-0.0722309
55,2.33858,0.0602823,-0.0668427
56,2.43385,0.0550509,-0.0584511
57,2.52883,0.0491646,-0.0500853
58,2.62354,0.0425735,-0.0416511
59,2.71803,0.0354744,-0.033232
60,2.81234,0.0279857,-0.0257954
61,2.90651,0.0201847,-0.0186008
62,3.00059,0.0121904,-0.0112188
63,3.0946,0.00407931,-0.00373902
