i,x_i,v_i,E_i
0,-3.0926,2.80166e-05,9.02939e-05
1,-2.99462,8.40498e-05,0.000270882
2,-2.89664,0.000140083,0.000451467
3,-2.79867,0.000196115,0.00063205
4,-2.70069,0.000252163,0.000812685
5,-2.60271,0.000308238,0.000993413
6,-2.50473,0.000363985,0.00117336
7,-2.40675,0.000418944,0.00135142
8,-2.30877,0.000477638,0.00153461
9,-2.21078,0.000549111,0.00173545
10,-2.11281,0.00060609,0.00193781
11,-2.01492,0.000588407,0.00214838
12,-1.91699,0.00055228,0.0023181
13,-1.81885,0.000262646,0.00205665
14,-1.72062,7.41577e-07,0.00177493
15,-1.62073,7.49317e-06,0.000594905
16,-1.52084,1.42448e-05,-0.000585123
17,-1.42154,-8.87669e-05,-0.00146699
18,-1.32225,-0.000195002,-0.00234664
19,-1.22444,-0.000429353,-0.00229554
20,-1.12677,-0.000696479,-0.00219717
21,-1.02881,-0.000639637,-0.00196533
22,-0.930805,-0.000535585,-0.00171477
23,-0.832822,-0.000472748,-0.00152665
24,-0.734844,-0.000419696,-0.00135327
25,-0.636865,-0.000364356,-0.00117428
26,-0.538886,-0.000308213,-0.000993328
27,-0.440906,-0.000252146,-0.000812628
28,-0.342927,-0.000196115,-0.000632053
29,-0.244948,-0.000140083,-0.000451469
30,-0.146969,-8.40498e-05,-0.000270882
31,-0.0489896,-2.80166e-05,-9.02938e-05
32,0.0489896,2.80166e-05,9.02938e-05
33,0.146969,8.40498e-05,0.000270882
34,0.244948,0.000140083,0.000451469
35,0.342927,0.000196115,0.000632053
36,0.440906,0.000252146,0.000812628
37,0.538886,0.000308213,0.000993328
38,0.636865,0.000364356,0.00117428
39,0.734844,0.000419696,0.00135327
40,0.832822,0.000472748,0.00152665
41,0.930805,0.000535585,0.00171477
42,1.02881,0.000639637,0.00196533
43,1.12677,0.000696479,0.00219717
44,1.22444,0.000429353,0.00229554
45,1.32225,0.000195002,0.00234664
46,1.42154,8.87669e-05,0.00146699
47,1.52084,-1.42448e-05,0.000585123
48,1.62073,-7.49317e-06,-0.000594905
49,1.72062,-7.41577e-07,-0.00177493
50,1.81885,-0.000262646,-0.00205665
51,1.91699,-0.00055228,-0.0023181
52,2.01492,-0.000588407,-0.00214838
53,2.11281,-0.00060609,-0.00193781
54,2.21078,-0.000549111,-0.00173545
55,2.30877,-0.000477638,-0.00153461
56,2.40675,-0.000418944,-0.00135142
57,2.50473,-0.000363985,-0.00117336
58,2.60271,-0.000308238,-0.000993413
59,2.70069,-0.000252163,-0.000812685
60,2.79867,-0.000196115,-0.00063205
61,2.89664,-0.000140083,-0.000451467
62,2.99462,-8.40498e-05,-0.000270882
63,3.0926,-2.80166e-05,-9.02939e-05
