i,x_i,v_i,E_i
0,-3.09133,0.00292572,-0.00343968
1,-2.99045,0.00884463,-0.0103441
2,-2.88888,0.0147182,-0.0189297
3,-2.78338,0.0215662,-0.0295971
4,-2.67972,0.0266719,-0.0425144
5,-2.57649,0.0308308,-0.0574015
6,-2.46104,0.037353,-0.0737642
7,-2.36818,0.0360987,-0.0867893
8,-2.25606,0.0405722,-0.0973978
9,-2.15871,0.041438,-0.10439
10,-2.05591,0.0438277,-0.108639
11,-1.95962,0.0458839,-0.111378
12,-1.85728,0.0493868,-0.113588
13,-1.76138,0.0510922,-0.115331
14,-1.66073,0.0536883,-0.116576
15,-1.56285,0.0546013,-0.117433
16,-1.46461,0.0548928,-0.117478
17,-1.36592,0.0544056,-0.116891
18,-1.27038,0.0524482,-0.115538
19,-1.17103,0.0507121,-0.113289
20,-1.07768,0.0469034,-0.110907
21,-0.977443,0.044978,-0.10791
22,-0.883608,0.0418379,-0.103919
23,-0.78534,0.0410101,-0.0968885
24,-0.696039,0.0372006,-0.089361
25,-0.598016,0.0360581,-0.073993
26,-0.512197,0.0301411,-0.0605384
27,-0.418379,0.0257123,-0.0457722
28,-0.326858,0.0208662,-0.0313639
29,-0.234516,0.0152893,-0.0210229
30,-0.14158,0.00961768,-0.0120027
31,-0.047256,0.00342348,-0.00377581
32,0.047256,-0.00342348,0.00377581
33,0.14158,-0.00961768,0.0120027
34,0.234516,-0.0152893,0.0210229
35,0.326858,-0.0208662,0.0313639
36,0.418379,-0.0257123,0.0457722
37,0.512197,-0.0301411,0.0605384
38,0.598016,-0.0360581,0.073993
39,0.696039,-0.0372006,0.089361
40,0.78534,-0.0410101,0.0968885
41,0.883608,-0.0418379,0.103919
42,0.977443,-0.044978,0.10791
43,1.07768,-0.0469034,0.110907
44,1.17103,-0.0507121,0.113289
45,1.27038,-0.0524482,0.115538
46,1.36592,-0.0544056,0.116891
47,1.46461,-0.0548928,0.117478
48,1.56285,-0.0546013,0.117433
49,1.66073,-0.0536883,0.116576
50,1.76138,-0.0510922,0.115331
51,1.85728,-0.0493868,0.113588
52,1.95962,-0.0458839,0.111378
53,2.05591,-0.0438277,0.108639
54,2.15871,-0.041438,0.10439
55,2.25606,-0.0405722,0.0973978
56,2.36818,-0.0360987,0.0867893
57,2.46104,-0.037353,0.0737642
58,2.57649,-0.0308308,0.0574015
59,2.67972,-0.0266719,0.0425144
60,2.78338,-0.0215662,0.0295971
61,2.88888,-0.0147182,0.0189297
62,2.99045,-0.00884463,0.0103441
63,3.09133,-0.00292572,0.00343968
