i,x_i,v_i,E_i
0,-3.0925,-9.65941e-06,-9.89456e-05
1,-2.99432,-2.89782e-05,-0.000296837
2,-2.89615,-4.73938e-05,-0.000485447
3,-2.798,-6.47067e-05,-0.00066203
4,-2.69984,-0.000100557,-0.000852922
5,-2.60168,-0.00016822,-0.0010681
6,-2.50348,-0.000213452,-0.00130204
7,-2.4052,-0.000204383,-0.00157857
8,-2.30695,-0.000167406,-0.00182875
9,-2.20884,-4.22271e-05,-0.00199718
10,-2.11071,8.15287e-05,-0.00212381
11,-2.01269,0.000148299,-0.00205737
12,-1.91456,0.000231822,-0.00195569
13,-1.81693,0.000191773,-0.00157528
14,-1.71904,0.00018195,-0.00117879
15,-1.62018,6.21533e-05,-0.000397353
16,-1.52131,-5.76435e-05,0.000384079
17,-1.4229,-0.000151858,0.00103867
18,-1.32452,-0.000249411,0.00169158
19,-1.22667,-0.000194801,0.00191819
20,-1.12915,-0.000179298,0.00211115
21,-1.03094,-7.03568e-05,0.00209462
22,-0.932705,3.36872e-05,0.00204186
23,-0.834567,0.000138103,0.00183502
24,-0.73646,0.000237824,0.00158723
25,-0.638189,0.000225645,0.00132131
26,-0.539854,0.000173045,0.00104849
27,-0.441696,0.000112994,0.000839065
28,-0.343626,4.97127e-05,0.000661877
29,-0.245471,2.99837e-05,0.000483294
30,-0.147259,3.92197e-05,0.000303768
31,-0.0490778,2.10683e-05,0.000106461
32,0.0490778,-2.10683e-05,-0.000106461
33,0.147259,-3.92197e-05,-0.000303768
34,0.245471,-2.99837e-05,-0.000483294
35,0.343626,-4.97127e-05,-0.000661877
36,0.441696,-0.000112994,-0.000839065
37,0.539854,-0.000173045,-0.00104849
38,0.638189,-0.000225645,-0.00132131
39,0.73646,-0.000237824,-0.00158723
40,0.834567,-0.000138103,-0.00183502
41,0.932705,-3.36872e-05,-0.00204186
42,1.03094,7.03568e-05,-0.00209462
43,1.12915,0.000179298,-0.00211115
44,1.22667,0.000194801,-0.00191819
45,1.32452,0.000249411,-0.00169158
46,1.4229,0.000151858,-0.00103867
47,1.52131,5.76435e-05,-0.000384079
48,1.62018,-6.21533e-05,0.000397353
49,1.71904,-0.00018195,0.00117879
50,1.81693,-0.000191773,0.00157528
51,1.91456,-0.000231822,0.00195569
52,2.01269,-0.000148299,0.00205737
53,2.11071,-8.15287e-05,0.00212381
54,2.20884,4.22271e-05,0.00199718
55,2.30695,0.000167406,0.00182875
56,2.4052,0.000204383,0.00157857
57,2.50348,0.000213452,0.00130204
58,2.60168,0.00016822,0.0010681
59,2.69984,0.000100557,0.000852922
60,2.798,6.47067e-05,0.00066203
61,2.89615,4.73938e-05,0.000485447
62,2.99432,2.89782e-05,0.000296837
63,3.0925,9.65941e-06,9.89456e-05
