i,x_i,v_i,E_i
0,-3.09426,0.00418611,0.00282613
1,-2.9995,0.0126164,0.0084845
2,-2.90426,0.0212099,0.0133455
3,-2.80797,0.0302421,0.0167988
4,-2.71093,0.0395611,0.0195124
5,-2.6128,0.0488517,0.0200581
6,-2.51358,0.0587673,0.0205323
7,-2.41632,0.0659149,0.020695
8,-2.31804,0.0734572,0.0212667
9,-2.22178,0.0786578,0.0244864
10,-2.12477,0.0838196,0.027768
11,-2.02842,0.0873923,0.0320418
12,-1.93118,0.0909293,0.036355
13,-1.8341,0.0930864,0.038326
14,-1.73644,0.0947195,0.0401627
15,-1.63865,0.0954439,0.0404131
16,-1.54058,0.095294,0.0404061
17,-1.44218,0.0944759,0.0396571
18,-1.34375,0.0925072,0.0387131
19,-1.24478,0.0900764,0.0371605
20,-1.14599,0.0863338,0.035393
21,-1.0466,0.0822492,0.0331749
22,-0.947494,0.0768708,0.0307624
23,-0.847843,0.0712055,0.0280418
24,-0.748477,0.0644061,0.0251669
25,-0.648677,0.0573487,0.0220919
26,-0.549108,0.0493948,0.0189034
27,-0.449236,0.0412162,0.0155947
28,-0.349522,0.0324109,0.0122099
29,-0.249622,0.0234466,0.00876272
30,-0.149822,0.01412,0.00527235
31,-0.049914,0.00475107,0.00176169
32,0.049914,-0.00475107,-0.00176169
33,0.149822,-0.01412,-0.00527235
34,0.249622,-0.0234466,-0.00876272
35,0.349522,-0.0324109,-0.0122099
36,0.449236,-0.0412162,-0.0155947
37,0.549108,-0.0493948,-0.0189034
38,0.648677,-0.0573487,-0.0220919
39,0.748477,-0.0644061,-0.0251669
40,0.847843,-0.0712055,-0.0280418
41,0.947494,-0.0768708,-0.0307624
42,1.0466,-0.0822492,-0.0331749
43,1.14599,-0.0863338,-0.035393
44,1.24478,-0.0900764,-0.0371605
45,1.34375,-0.0925072,-0.0387131
46,1.44218,-0.0944759,-0.0396571
47,1.54058,-0.095294,-0.0404061
48,1.63865,-0.0954439,-0.0404131
49,1.73644,-0.0947195,-0.0401627
50,1.8341,-0.0930864,-0.038326
51,1.93118,-0.0909293,-0.036355
52,2.02842,-0.0873923,-0.0320418
53,2.12477,-0.0838196,-0.027768
54,2.22178,-0.0786578,-0.0244864
55,2.31804,-0.0734572,-0.0212667
56,2.41632,-0.0659149,-0.020695
57,2.51358,-0.0587673,-0.0205323
58,2.6128,-0.0488517,-0.0200581
59,2.71093,-0.0395611,-0.0195124
60,2.80797,-0.0302421,-0.0167988
61,2.90426,-0.0212099,-0.0133455
62,2.9995,-0.0126164,-0.0084845
63,3.09426,-0.00418611,-0.00282613
