i,x_i,v_i,E_i
0,-3.09201,0.00459053,-0.00145638
1,-2.99272,0.0138305,-0.00437301
2,-2.89298,0.0227574,-0.00838232
3,-2.79216,0.0314294,-0.0137138
4,-2.69057,0.0398782,-0.0203173
5,-2.58815,0.0473462,-0.0284947
6,-2.48434,0.0554657,-0.0363591
7,-2.38386,0.0609213,-0.0435149
8,-2.28207,0.0671825,-0.0490685
9,-2.18321,0.0720497,-0.0526742
10,-2.08359,0.0770593,-0.0554481
11,-1.98525,0.0810579,-0.0571396
12,-1.88603,0.0850491,-0.0585963
13,-1.78769,0.0876154,-0.0596653
14,-1.68904,0.089675,-0.060512
15,-1.59081,0.0906331,-0.0609233
16,-1.49273,0.090716,-0.0611189
17,-1.39471,0.0900547,-0.06076
18,-1.29725,0.0882405,-0.0602275
19,-1.1995,0.0860152,-0.0590192
20,-1.1026,0.0824676,-0.0575034
21,-1.00527,0.0787173,-0.0537551
22,-0.908886,0.0736457,-0.049979
23,-0.812107,0.0682878,-0.0443175
24,-0.716177,0.0617779,-0.0387057
25,-0.619941,0.0549738,-0.0335829
26,-0.524378,0.047267,-0.0285342
27,-0.428615,0.039411,-0.0235683
28,-0.333316,0.0309495,-0.0186476
29,-0.237903,0.0223778,-0.0134405
30,-0.142767,0.0134676,-0.00812477
31,-0.0475408,0.00452997,-0.00272561
32,0.0475408,-0.00452997,0.00272561
33,0.142767,-0.0134676,0.00812477
34,0.237903,-0.0223778,0.0134405
35,0.333316,-0.0309495,0.0186476
36,0.428615,-0.039411,0.0235683
37,0.524378,-0.047267,0.0285342
38,0.619941,-0.0549738,0.0335829
39,0.716177,-0.0617779,0.0387057
40,0.812107,-0.0682878,0.0443175
41,0.908886,-0.0736457,0.049979
42,1.00527,-0.0787173,0.0537551
43,1.1026,-0.0824676,0.0575034
44,1.1995,-0.0860152,0.0590192
45,1.29725,-0.0882405,0.0602275
46,1.39471,-0.0900547,0.06076
47,1.49273,-0.090716,0.0611189
48,1.59081,-0.0906331,0.0609233
49,1.68904,-0.089675,0.060512
50,1.78769,-0.0876154,0.0596653
51,1.88603,-0.0850491,0.0585963
52,1.98525,-0.0810579,0.0571396
53,2.08359,-0.0770593,0.0554481
54,2.18321,-0.0720497,0.0526742
55,2.28207,-0.0671825,0.0490685
56,2.38386,-0.0609213,0.0435149
57,2.48434,-0.0554657,0.0363591
58,2.58815,-0.0473462,0.0284947
59,2.69057,-0.0398782,0.0203173
60,2.79216,-0.0314294,0.0137138
61,2.89298,-0.0227574,0.00838232
62,2.99272,-0.0138305,0.00437301
63,3.09201,-0.00459053,0.00145638
