j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.11171,-0.115821,1.33517e-15
1,-2.93891,-0.107924,-0.113527,-0.0222581
2,-2.73623,-0.120154,-0.106799,-0.045372
3,-2.53354,-0.141493,-0.0951346,-0.0718877
4,-2.33086,-0.0373107,-0.0776579,-0.090008
5,-2.12818,-0.0453401,-0.0586484,-0.098384
6,-1.92549,-0.0412789,-0.0377763,-0.107162
7,-1.72281,-0.0134365,-0.0152084,-0.112707
8,-1.52013,0.0136451,0.00791141,-0.112686
9,-1.31744,0.0391421,0.0304707,-0.107336
10,-1.11476,0.0605616,0.051422,-0.0972322
11,-0.912075,0.053833,0.0698854,-0.0856393
12,-0.709392,0.0834999,0.0861373,-0.0717218
13,-0.506708,0.099914,0.098959,-0.0531343
14,-0.304025,0.0968027,0.107676,-0.0331987
15,-0.101342,0.115394,0.112417,-0.0116943
16,0.101342,0.115394,0.112417,0.0116943
17,0.304025,0.0968027,0.107676,0.0331987
18,0.506708,0.099914,0.098959,0.0531343
19,0.709392,0.0834999,0.0861373,0.0717218
20,0.912075,0.053833,0.0698854,0.0856393
21,1.11476,0.0605616,0.051422,0.0972322
22,1.31744,0.0391421,0.0304707,0.107336
23,1.52013,0.0136451,0.00791141,0.112686
24,1.72281,-0.0134365,-0.0152084,0.112707
25,1.92549,-0.0412789,-0.0377763,0.107162
26,2.12818,-0.0453401,-0.0586484,0.098384
27,2.33086,-0.0373107,-0.0776579,0.090008
28,2.53354,-0.141493,-0.0951346,0.0718877
29,2.73623,-0.120154,-0.106799,0.045372
30,2.93891,-0.107924,-0.113527,0.0222581
31,3.14159,-0.11171,-0.115821,1.33517e-15
