j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000477672,0.000115399,-1.21625e-15
1,-2.93891,0.000319157,0.000105587,8.0752e-05
2,-2.73623,0.000434287,8.26644e-05,0.000157107
3,-2.53354,0.000997157,4.1901e-05,0.000302172
4,-2.33086,-0.000267904,-3.98262e-05,0.000376076
5,-2.12818,-0.00211147,-0.000110548,0.000134946
6,-1.92549,-0.000881817,-9.45287e-05,-0.0001684
7,-1.72281,0.000660778,-4.22841e-05,-0.0001908
8,-1.52013,0.00189692,-1.71847e-05,6.84013e-05
9,-1.31744,-0.000294456,-7.00117e-05,0.000230797
10,-1.11476,-0.00148361,-0.000110742,5.06054e-05
11,-0.912075,-0.00182606,-9.05255e-05,-0.000284802
12,-0.709392,0.000727067,4.70683e-06,-0.000396175
13,-0.506708,0.00102999,7.00708e-05,-0.000218112
14,-0.304025,6.88705e-05,9.3122e-05,-0.000106751
15,-0.101342,0.000492252,0.000113344,-4.98856e-05
16,0.101342,0.000492252,0.000113344,4.98856e-05
17,0.304025,6.88705e-05,9.3122e-05,0.000106751
18,0.506708,0.00102999,7.00708e-05,0.000218112
19,0.709392,0.000727067,4.70683e-06,0.000396175
20,0.912075,-0.00182606,-9.05255e-05,0.000284802
21,1.11476,-0.00148361,-0.000110742,-5.06054e-05
22,1.31744,-0.000294456,-7.00117e-05,-0.000230797
23,1.52013,0.00189692,-1.71847e-05,-6.84013e-05
24,1.72281,0.000660778,-4.22841e-05,0.0001908
25,1.92549,-0.000881817,-9.45287e-05,0.0001684
26,2.12818,-0.00211147,-0.000110548,-0.000134946
27,2.33086,-0.000267904,-3.98262e-05,-0.000376076
28,2.53354,0.000997157,4.1901e-05,-0.000302172
29,2.73623,0.000434287,8.26644e-05,-0.000157107
30,2.93891,0.000319157,0.000105587,-8.0752e-05
31,3.14159,0.000477672,0.000115399,-1.21625e-15
