j,x_j,rho_j,phi_j,E_j
0,-3.14159,1.79217e-05,1.72094e-05,1.28758e-15
1,-2.93891,1.79217e-05,1.68413e-05,3.63243e-06
2,-2.73623,1.79217e-05,1.5737e-05,7.26486e-06
3,-2.53354,1.79157e-05,1.38964e-05,1.08967e-05
4,-2.33086,1.85883e-05,1.13198e-05,1.45961e-05
5,-2.12818,-2.3825e-05,7.97962e-06,1.40654e-05
6,-1.92549,0.00103759,5.61818e-06,0.000116802
7,-1.72281,0.000969057,-3.93682e-05,0.00032016
8,-1.52013,-0.00523996,-0.000124164,-0.000112661
9,-1.31744,0.00318308,6.3009e-06,-0.00032111
10,-1.11476,-9.8592e-05,6.00318e-06,-8.52262e-06
11,-0.912075,1.96731e-05,9.75568e-06,-1.65204e-05
12,-0.709392,1.79066e-05,1.27e-05,-1.2712e-05
13,-0.506708,1.79218e-05,1.49087e-05,-9.08109e-06
14,-0.304025,1.79217e-05,1.63812e-05,-5.44865e-06
15,-0.101342,1.79217e-05,1.71174e-05,-1.81622e-06
16,0.101342,1.79217e-05,1.71174e-05,1.81622e-06
17,0.304025,1.79217e-05,1.63812e-05,5.44865e-06
18,0.506708,1.79218e-05,1.49087e-05,9.08109e-06
19,0.709392,1.79066e-05,1.27e-05,1.2712e-05
20,0.912075,1.96731e-05,9.75568e-06,1.65204e-05
21,1.11476,-9.8592e-05,6.00318e-06,8.52262e-06
22,1.31744,0.00318308,6.3009e-06,0.00032111
23,1.52013,-0.00523996,-0.000124164,0.000112661
24,1.72281,0.000969057,-3.93682e-05,-0.00032016
25,1.92549,0.00103759,5.61818e-06,-0.000116802
26,2.12818,-2.3825e-05,7.97962e-06,-1.40654e-05
27,2.33086,1.85883e-05,1.13198e-05,-1.45961e-05
28,2.53354,1.79157e-05,1.38964e-05,-1.08967e-05
29,2.73623,1.79217e-05,1.5737e-05,-7.26486e-06
30,2.93891,1.79217e-05,1.68413e-05,-3.63243e-06
31,3.14159,1.79217e-05,1.72094e-05,1.28758e-15
