j,x_j,rho_j,phi_j,E_j
0,-3.14159,-8.28913e-05,-0.000104643,1.03936e-15
1,-2.93891,-0.000223077,-0.00010294,-3.10073e-05
2,-2.73623,-8.07759e-05,-9.20738e-05,-6.18002e-05
3,-2.53354,0.000359936,-7.78887e-05,-3.35097e-05
4,-2.33086,-0.00101236,-7.84901e-05,-9.96275e-05
5,-2.12818,-0.00240917,-3.7503e-05,-0.000446372
6,-1.92549,-0.000345967,0.000102454,-0.000725582
7,-1.72281,0.00230647,0.000256624,-0.000526901
8,-1.52013,0.00464786,0.000316042,0.000177863
9,-1.31744,0.000647414,0.000184524,0.000714495
10,-1.11476,-0.00135075,2.641e-05,0.000643218
11,-0.912075,-0.00242455,-7.62147e-05,0.000260623
12,-0.709392,-5.62322e-05,-7.92377e-05,9.21601e-06
13,-0.506708,0.000494034,-7.99506e-05,5.35836e-05
14,-0.304025,-0.000439949,-0.000100959,5.90647e-05
15,-0.101342,-7.14391e-05,-0.000103893,7.23975e-06
16,0.101342,-7.14391e-05,-0.000103893,-7.23975e-06
17,0.304025,-0.000439949,-0.000100959,-5.90647e-05
18,0.506708,0.000494034,-7.99506e-05,-5.35836e-05
19,0.709392,-5.62322e-05,-7.92377e-05,-9.21601e-06
20,0.912075,-0.00242455,-7.62147e-05,-0.000260623
21,1.11476,-0.00135075,2.641e-05,-0.000643218
22,1.31744,0.000647414,0.000184524,-0.000714495
23,1.52013,0.00464786,0.000316042,-0.000177863
24,1.72281,0.00230647,0.000256624,0.000526901
25,1.92549,-0.000345967,0.000102454,0.000725582
26,2.12818,-0.00240917,-3.7503e-05,0.000446372
27,2.33086,-0.00101236,-7.84901e-05,9.96275e-05
28,2.53354,0.000359936,-7.78887e-05,3.35097e-05
29,2.73623,-8.07759e-05,-9.20738e-05,6.18002e-05
30,2.93891,-0.000223077,-0.00010294,3.10073e-05
31,3.14159,-8.28913e-05,-0.000104643,1.03936e-15
