j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000549498,-0.000247873,-1.99072e-15
1,-2.93891,-0.000549528,-0.000236586,-0.000111377
2,-2.73623,-0.000548769,-0.000202724,-0.00022268
3,-2.53354,-0.000562556,-0.000146319,-0.000335304
4,-2.33086,-0.000412325,-6.68032e-05,-0.0004341
5,-2.12818,-0.00105048,2.96509e-05,-0.000582343
6,-1.92549,-0.00278938,0.000169259,-0.000971482
7,-1.72281,0.00264804,0.000423457,-0.000985805
8,-1.52013,0.0103295,0.000568872,0.000329362
9,-1.31744,-0.00165511,0.000289945,0.00120844
10,-1.11476,-0.00277308,7.90105e-05,0.000759681
11,-0.912075,-0.000130001,-1.80044e-05,0.000465478
12,-0.709392,-0.000584851,-0.000109679,0.000393034
13,-0.506708,-0.000547662,-0.000177327,0.000278263
14,-0.304025,-0.000549567,-0.000222477,0.000167068
15,-0.101342,-0.000549498,-0.000245051,5.5687e-05
16,0.101342,-0.000549498,-0.000245051,-5.5687e-05
17,0.304025,-0.000549567,-0.000222477,-0.000167068
18,0.506708,-0.000547662,-0.000177327,-0.000278263
19,0.709392,-0.000584851,-0.000109679,-0.000393034
20,0.912075,-0.000130001,-1.80044e-05,-0.000465478
21,1.11476,-0.00277308,7.90105e-05,-0.000759681
22,1.31744,-0.00165511,0.000289945,-0.00120844
23,1.52013,0.0103295,0.000568872,-0.000329362
24,1.72281,0.00264804,0.000423457,0.000985805
25,1.92549,-0.00278938,0.000169259,0.000971482
26,2.12818,-0.00105048,2.96509e-05,0.000582343
27,2.33086,-0.000412325,-6.68032e-05,0.0004341
28,2.53354,-0.000562556,-0.000146319,0.000335304
29,2.73623,-0.000548769,-0.000202724,0.00022268
30,2.93891,-0.000549528,-0.000236586,0.000111377
31,3.14159,-0.000549498,-0.000247873,-1.99072e-15
