j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00060993,-0.000207467,1.64723e-15
1,-2.93891,-0.000626048,-0.000194939,-0.000125256
2,-2.73623,-0.000544258,-0.000156692,-0.000243857
3,-2.53354,-0.000772694,-9.60874e-05,-0.000377319
4,-2.33086,-0.000983093,-3.73964e-06,-0.000555254
5,-2.12818,0.00125545,0.000128994,-0.000527653
6,-1.92549,0.00272457,0.000210153,-0.000124311
7,-1.72281,-0.00046511,0.000179385,0.000104667
8,-1.52013,-0.000956702,0.000167725,-3.94214e-05
9,-1.31744,0.000751409,0.000195366,-6.02261e-05
10,-1.11476,0.0030088,0.000192138,0.00032084
11,-0.912075,-4.16846e-05,6.53078e-05,0.000621532
12,-0.709392,-0.00139528,-5.98101e-05,0.000475907
13,-0.506708,-0.00039258,-0.000127609,0.000294722
14,-0.304025,-0.000648348,-0.000179281,0.000189233
15,-0.101342,-0.000609464,-0.000204318,6.17641e-05
16,0.101342,-0.000609464,-0.000204318,-6.17641e-05
17,0.304025,-0.000648348,-0.000179281,-0.000189233
18,0.506708,-0.00039258,-0.000127609,-0.000294722
19,0.709392,-0.00139528,-5.98101e-05,-0.000475907
20,0.912075,-4.16846e-05,6.53078e-05,-0.000621532
21,1.11476,0.0030088,0.000192138,-0.00032084
22,1.31744,0.000751409,0.000195366,6.02261e-05
23,1.52013,-0.000956702,0.000167725,3.94214e-05
24,1.72281,-0.00046511,0.000179385,-0.000104667
25,1.92549,0.00272457,0.000210153,0.000124311
26,2.12818,0.00125545,0.000128994,0.000527653
27,2.33086,-0.000983093,-3.73964e-06,0.000555254
28,2.53354,-0.000772694,-9.60874e-05,0.000377319
29,2.73623,-0.000544258,-0.000156692,0.000243857
30,2.93891,-0.000626048,-0.000194939,0.000125256
31,3.14159,-0.00060993,-0.000207467,1.64723e-15
