j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000207087,0.000122671,4.09451e-16
1,-2.93891,0.000197015,0.000118417,4.09524e-05
2,-2.73623,0.000257658,0.00010607,8.70298e-05
3,-2.53354,4.0206e-05,8.31385e-05,0.000117216
4,-2.33086,5.17922e-05,5.85549e-05,0.000126539
5,-2.12818,0.00213065,3.18437e-05,0.000347711
6,-1.92549,0.00214246,-8.23956e-05,0.000780755
7,-1.72281,-0.00331795,-0.000284648,0.000661629
8,-1.52013,-0.00539365,-0.000350598,-0.000221219
9,-1.31744,-0.000875839,-0.000194974,-0.000856579
10,-1.11476,0.00324812,-3.36925e-06,-0.000616168
11,-0.912075,0.00114325,5.48005e-05,-0.000171139
12,-0.709392,-0.000483112,6.60048e-05,-0.000104239
13,-0.506708,0.000365302,9.70556e-05,-0.000116178
14,-0.304025,0.000183212,0.0001131,-6.0591e-05
15,-0.101342,0.000207338,0.000121617,-2.1012e-05
16,0.101342,0.000207338,0.000121617,2.1012e-05
17,0.304025,0.000183212,0.0001131,6.0591e-05
18,0.506708,0.000365302,9.70556e-05,0.000116178
19,0.709392,-0.000483112,6.60048e-05,0.000104239
20,0.912075,0.00114325,5.48005e-05,0.000171139
21,1.11476,0.00324812,-3.36925e-06,0.000616168
22,1.31744,-0.000875839,-0.000194974,0.000856579
23,1.52013,-0.00539365,-0.000350598,0.000221219
24,1.72281,-0.00331795,-0.000284648,-0.000661629
25,1.92549,0.00214246,-8.23956e-05,-0.000780755
26,2.12818,0.00213065,3.18437e-05,-0.000347711
27,2.33086,5.17922e-05,5.85549e-05,-0.000126539
28,2.53354,4.0206e-05,8.31385e-05,-0.000117216
29,2.73623,0.000257658,0.00010607,-8.70298e-05
30,2.93891,0.000197015,0.000118417,-4.09524e-05
31,3.14159,0.000207087,0.000122671,4.09451e-16
