j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0600316,0.0955758,-6.84703e-16
1,-2.93891,0.0716054,0.0943427,0.0133403
2,-2.73623,0.10111,0.0901681,0.0308436
3,-2.53354,0.116738,0.0818398,0.0529208
4,-2.33086,0.0737794,0.0687158,0.0722282
5,-2.12818,0.0390125,0.0525609,0.0836587
6,-1.92549,0.0285382,0.0348033,0.0905044
7,-1.72281,0.0154706,0.0158734,0.0949643
8,-1.52013,0.000991433,-0.00369206,0.0966326
9,-1.31744,-0.0144089,-0.0232982,0.0952728
10,-1.11476,-0.0297336,-0.0423125,0.0907994
11,-0.912075,-0.0451272,-0.0601053,0.0832128
12,-0.709392,-0.101198,-0.0760442,0.068384
13,-0.506708,-0.106215,-0.0878259,0.0473645
14,-0.304025,-0.0881785,-0.0952442,0.0276643
15,-0.101342,-0.092401,-0.0990401,0.00936407
16,0.101342,-0.092401,-0.0990401,-0.00936407
17,0.304025,-0.0881785,-0.0952442,-0.0276643
18,0.506708,-0.106215,-0.0878259,-0.0473645
19,0.709392,-0.101198,-0.0760442,-0.068384
20,0.912075,-0.0451272,-0.0601053,-0.0832128
21,1.11476,-0.0297336,-0.0423125,-0.0907994
22,1.31744,-0.0144089,-0.0232982,-0.0952728
23,1.52013,0.000991433,-0.00369206,-0.0966326
24,1.72281,0.0154706,0.0158734,-0.0949643
25,1.92549,0.0285382,0.0348033,-0.0905044
26,2.12818,0.0390125,0.0525609,-0.0836587
27,2.33086,0.0737794,0.0687158,-0.0722282
28,2.53354,0.116738,0.0818398,-0.0529208
29,2.73623,0.10111,0.0901681,-0.0308436
30,2.93891,0.0716054,0.0943427,-0.0133403
31,3.14159,0.0600316,0.0955758,-6.84703e-16
