j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000821885,0.000343062,5.55117e-16
1,-2.93891,0.000821885,0.000326181,0.000166582
2,-2.73623,0.000821885,0.000275535,0.000333165
3,-2.53354,0.000821885,0.000191127,0.000499747
4,-2.33086,0.000821998,7.29544e-05,0.000666341
5,-2.12818,0.000808481,-7.8986e-05,0.000831577
6,-1.92549,0.00147847,-0.000264139,0.00106334
7,-1.72281,-0.00175863,-0.000510029,0.00103495
8,-1.52013,-0.0118941,-0.000683673,-0.000348642
9,-1.31744,0.00277244,-0.000368701,-0.00127305
10,-1.11476,0.000785014,-0.000167623,-0.000912527
11,-0.912075,0.00082218,1.20702e-06,-0.000749651
12,-0.709392,0.000821884,0.000136261,-0.000583039
13,-0.506708,0.000821885,0.000237551,-0.000416456
14,-0.304025,0.000821885,0.000305079,-0.000249874
15,-0.101342,0.000821885,0.000338842,-8.32912e-05
16,0.101342,0.000821885,0.000338842,8.32912e-05
17,0.304025,0.000821885,0.000305079,0.000249874
18,0.506708,0.000821885,0.000237551,0.000416456
19,0.709392,0.000821884,0.000136261,0.000583039
20,0.912075,0.00082218,1.20702e-06,0.000749651
21,1.11476,0.000785014,-0.000167623,0.000912527
22,1.31744,0.00277244,-0.000368701,0.00127305
23,1.52013,-0.0118941,-0.000683673,0.000348642
24,1.72281,-0.00175863,-0.000510029,-0.00103495
25,1.92549,0.00147847,-0.000264139,-0.00106334
26,2.12818,0.000808481,-7.8986e-05,-0.000831577
27,2.33086,0.000821998,7.29544e-05,-0.000666341
28,2.53354,0.000821885,0.000191127,-0.000499747
29,2.73623,0.000821885,0.000275535,-0.000333165
30,2.93891,0.000821885,0.000326181,-0.000166582
31,3.14159,0.000821885,0.000343062,5.55117e-16
