j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0844534,0.13982,-4.79292e-16
1,-2.93891,0.116578,0.138085,0.0203728
2,-2.73623,0.136123,0.131561,0.0459819
3,-2.53354,0.176797,0.119446,0.0776938
4,-2.33086,0.109034,0.100067,0.10666
5,-2.12818,0.041414,0.0762091,0.121907
6,-1.92549,0.0391452,0.0506499,0.130071
7,-1.72281,0.0263522,0.0234826,0.136709
8,-1.52013,0.00559628,-0.00476725,0.139946
9,-1.31744,-0.024796,-0.033247,0.138001
10,-1.11476,-0.0467115,-0.0607081,0.130754
11,-0.912075,-0.0401371,-0.0862503,0.121953
12,-0.709392,-0.089147,-0.110144,0.108851
13,-0.506708,-0.23796,-0.130375,0.0757011
14,-0.304025,-0.141237,-0.14083,0.0372726
15,-0.101342,-0.113277,-0.145484,0.0114797
16,0.101342,-0.113277,-0.145484,-0.0114797
17,0.304025,-0.141237,-0.14083,-0.0372726
18,0.506708,-0.23796,-0.130375,-0.0757011
19,0.709392,-0.089147,-0.110144,-0.108851
20,0.912075,-0.0401371,-0.0862503,-0.121953
21,1.11476,-0.0467115,-0.0607081,-0.130754
22,1.31744,-0.024796,-0.033247,-0.138001
23,1.52013,0.00559628,-0.00476725,-0.139946
24,1.72281,0.0263522,0.0234826,-0.136709
25,1.92549,0.0391452,0.0506499,-0.130071
26,2.12818,0.041414,0.0762091,-0.121907
27,2.33086,0.109034,0.100067,-0.10666
28,2.53354,0.176797,0.119446,-0.0776938
29,2.73623,0.136123,0.131561,-0.0459819
30,2.93891,0.116578,0.138085,-0.0203728
31,3.14159,0.0844534,0.13982,-4.79292e-16
