j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.0242379,-0.0655657,1.02705e-16
1,-2.93891,-0.040096,-0.0650679,-0.00651971
2,-2.73623,-0.0774716,-0.0629229,-0.0184342
3,-2.53354,-0.0904902,-0.0575953,-0.0354557
4,-2.33086,-0.0911226,-0.0485503,-0.0538607
5,-2.12818,-0.0082892,-0.0357619,-0.0639353
6,-1.92549,-0.00549374,-0.0226331,-0.065332
7,-1.72281,-0.000765354,-0.0092785,-0.0659664
8,-1.52013,0.0051958,0.00410751,-0.0655174
9,-1.31744,0.0114998,0.0172801,-0.0638254
10,-1.11476,0.017671,0.0299802,-0.0608692
11,-0.912075,0.0281517,0.0419544,-0.0562254
12,-0.709392,0.0810136,0.0527721,-0.0451624
13,-0.506708,0.0952264,0.0602618,-0.027302
14,-0.304025,0.0534652,0.0638394,-0.0122333
15,-0.101342,0.0336241,0.0652207,-0.00340753
16,0.101342,0.0336241,0.0652207,0.00340753
17,0.304025,0.0534652,0.0638394,0.0122333
18,0.506708,0.0952264,0.0602618,0.027302
19,0.709392,0.0810136,0.0527721,0.0451624
20,0.912075,0.0281517,0.0419544,0.0562254
21,1.11476,0.017671,0.0299802,0.0608692
22,1.31744,0.0114998,0.0172801,0.0638254
23,1.52013,0.0051958,0.00410751,0.0655174
24,1.72281,-0.000765354,-0.0092785,0.0659664
25,1.92549,-0.00549374,-0.0226331,0.065332
26,2.12818,-0.0082892,-0.0357619,0.0639353
27,2.33086,-0.0911226,-0.0485503,0.0538607
28,2.53354,-0.0904902,-0.0575953,0.0354557
29,2.73623,-0.0774716,-0.0629229,0.0184342
30,2.93891,-0.040096,-0.0650679,0.00651971
31,3.14159,-0.0242379,-0.0655657,1.02705e-16
