j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.117746,-0.138678,-1.50635e-15
1,-2.93891,-0.120836,-0.13626,-0.0241783
2,-2.73623,-0.180704,-0.128877,-0.0547369
3,-2.53354,-0.151881,-0.114071,-0.0884416
4,-2.33086,-0.0519128,-0.0930259,-0.109094
5,-2.12818,-0.0476097,-0.069848,-0.11918
6,-1.92549,-0.0411763,-0.0447143,-0.128178
7,-1.72281,-0.0137779,-0.017889,-0.133747
8,-1.52013,0.0144968,0.00950236,-0.133674
9,-1.31744,0.0416314,0.0362981,-0.127986
10,-1.11476,0.0645186,0.0613837,-0.117229
11,-0.912075,0.0655264,0.0838187,-0.10405
12,-0.709392,0.107519,0.103562,-0.0865129
13,-0.506708,0.128955,0.118888,-0.0625483
14,-0.304025,0.117062,0.128917,-0.0376166
15,-0.101342,0.127062,0.134137,-0.0128767
16,0.101342,0.127062,0.134137,0.0128767
17,0.304025,0.117062,0.128917,0.0376166
18,0.506708,0.128955,0.118888,0.0625483
19,0.709392,0.107519,0.103562,0.0865129
20,0.912075,0.0655264,0.0838187,0.10405
21,1.11476,0.0645186,0.0613837,0.117229
22,1.31744,0.0416314,0.0362981,0.127986
23,1.52013,0.0144968,0.00950236,0.133674
24,1.72281,-0.0137779,-0.017889,0.133747
25,1.92549,-0.0411763,-0.0447143,0.128178
26,2.12818,-0.0476097,-0.069848,0.11918
27,2.33086,-0.0519128,-0.0930259,0.109094
28,2.53354,-0.151881,-0.114071,0.0884416
29,2.73623,-0.180704,-0.128877,0.0547369
30,2.93891,-0.120836,-0.13626,0.0241783
31,3.14159,-0.117746,-0.138678,-1.50635e-15
