j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0605032,0.125114,5.13527e-16
1,-2.93891,0.0938161,0.123872,0.015639
2,-2.73623,0.1245,0.118775,0.0377635
3,-2.53354,0.176198,0.108564,0.0682367
4,-2.33086,0.111889,0.091114,0.0974319
5,-2.12818,0.0369461,0.0690679,0.112515
6,-1.92549,0.0265865,0.0455041,0.118954
7,-1.72281,0.0166945,0.0208481,0.12334
8,-1.52013,0.004151,-0.00449372,0.125452
9,-1.31744,-0.0179317,-0.0300061,0.124056
10,-1.11476,-0.0337901,-0.0547818,0.118814
11,-0.912075,-0.0333486,-0.0781694,0.11201
12,-0.709392,-0.105389,-0.100187,0.0979503
13,-0.506708,-0.219868,-0.117875,0.0649882
14,-0.304025,-0.121774,-0.126531,0.0303657
15,-0.101342,-0.0889313,-0.130184,0.00901245
16,0.101342,-0.0889313,-0.130184,-0.00901245
17,0.304025,-0.121774,-0.126531,-0.0303657
18,0.506708,-0.219868,-0.117875,-0.0649882
19,0.709392,-0.105389,-0.100187,-0.0979503
20,0.912075,-0.0333486,-0.0781694,-0.11201
21,1.11476,-0.0337901,-0.0547818,-0.118814
22,1.31744,-0.0179317,-0.0300061,-0.124056
23,1.52013,0.004151,-0.00449372,-0.125452
24,1.72281,0.0166945,0.0208481,-0.12334
25,1.92549,0.0265865,0.0455041,-0.118954
26,2.12818,0.0369461,0.0690679,-0.112515
27,2.33086,0.111889,0.091114,-0.0974319
28,2.53354,0.176198,0.108564,-0.0682367
29,2.73623,0.1245,0.118775,-0.0377635
30,2.93891,0.0938161,0.123872,-0.015639
31,3.14159,0.0605032,0.125114,5.13527e-16
