j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000161423,3.86883e-05,2.03321e-16
1,-2.93891,0.000161353,3.53727e-05,3.27106e-05
2,-2.73623,0.00016285,2.54285e-05,6.55659e-05
3,-2.53354,0.000140173,8.79443e-06,9.62746e-05
4,-2.33086,0.000340062,-1.3598e-05,0.000144942
5,-2.12818,-0.000240675,-4.99604e-05,0.000155014
6,-1.92549,-0.00283859,-7.64358e-05,-0.000157043
7,-1.72281,-8.20967e-06,1.36996e-05,-0.000445542
8,-1.52013,0.00591061,0.000104172,0.000152617
9,-1.31744,-0.00291788,-4.81662e-05,0.000455906
10,-1.11476,-0.00211253,-8.06367e-05,-5.3884e-05
11,-0.912075,0.000731604,-2.63234e-05,-0.000193829
12,-0.709392,0.000102767,-2.06485e-06,-0.000109273
13,-0.506708,0.000165062,1.7972e-05,-8.21303e-05
14,-0.304025,0.00016126,3.12281e-05,-4.90603e-05
15,-0.101342,0.000161424,3.78594e-05,-1.63589e-05
16,0.101342,0.000161424,3.78594e-05,1.63589e-05
17,0.304025,0.00016126,3.12281e-05,4.90603e-05
18,0.506708,0.000165062,1.7972e-05,8.21303e-05
19,0.709392,0.000102767,-2.06485e-06,0.000109273
20,0.912075,0.000731604,-2.63234e-05,0.000193829
21,1.11476,-0.00211253,-8.06367e-05,5.3884e-05
22,1.31744,-0.00291788,-4.81662e-05,-0.000455906
23,1.52013,0.00591061,0.000104172,-0.000152617
24,1.72281,-8.20967e-06,1.36996e-05,0.000445542
25,1.92549,-0.00283859,-7.64358e-05,0.000157043
26,2.12818,-0.000240675,-4.99604e-05,-0.000155014
27,2.33086,0.000340062,-1.3598e-05,-0.000144942
28,2.53354,0.000140173,8.79443e-06,-9.62746e-05
29,2.73623,0.00016285,2.54285e-05,-6.55659e-05
30,2.93891,0.000161353,3.53727e-05,-3.27106e-05
31,3.14159,0.000161423,3.86883e-05,2.03321e-16
