j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00196801,-0.000786789,-9.58584e-16
1,-2.93891,-0.00201334,-0.000746366,-0.000403477
2,-2.73623,-0.00187081,-0.000623233,-0.000797103
3,-2.53354,-0.00201021,-0.000423247,-0.00119041
4,-2.33086,-0.00292418,-0.00014068,-0.00169047
5,-2.12818,-0.00128721,0.000262015,-0.00211726
6,-1.92549,0.00281051,0.000717588,-0.00196289
7,-1.72281,0.0055036,0.0010577,-0.00112032
8,-1.52013,0.00914406,0.00117173,0.000364096
9,-1.31744,0.00349282,0.000910112,0.00164474
10,-1.11476,0.0013182,0.000505007,0.0021323
11,-0.912075,-0.00277658,4.57499e-05,0.0019845
12,-0.709392,-0.00279741,-0.000299444,0.00141962
13,-0.506708,-0.00156138,-0.000529719,0.000977897
14,-0.304025,-0.00207797,-0.000695851,0.000609078
15,-0.101342,-0.00196609,-0.000776619,0.000199246
16,0.101342,-0.00196609,-0.000776619,-0.000199246
17,0.304025,-0.00207797,-0.000695851,-0.000609078
18,0.506708,-0.00156138,-0.000529719,-0.000977897
19,0.709392,-0.00279741,-0.000299444,-0.00141962
20,0.912075,-0.00277658,4.57499e-05,-0.0019845
21,1.11476,0.0013182,0.000505007,-0.0021323
22,1.31744,0.00349282,0.000910112,-0.00164474
23,1.52013,0.00914406,0.00117173,-0.000364096
24,1.72281,0.0055036,0.0010577,0.00112032
25,1.92549,0.00281051,0.000717588,0.00196289
26,2.12818,-0.00128721,0.000262015,0.00211726
27,2.33086,-0.00292418,-0.00014068,0.00169047
28,2.53354,-0.00201021,-0.000423247,0.00119041
29,2.73623,-0.00187081,-0.000623233,0.000797103
30,2.93891,-0.00201334,-0.000746366,0.000403477
31,3.14159,-0.00196801,-0.000786789,-9.58584e-16
