j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.000257575,-9.47242e-05,-1.0197e-16
1,-2.93891,-0.000257575,-8.94336e-05,-5.22062e-05
2,-2.73623,-0.000257575,-7.35616e-05,-0.000104412
3,-2.53354,-0.000257587,-4.71083e-05,-0.00015662
4,-2.33086,-0.000256496,-1.00732e-05,-0.000208718
5,-2.12818,-0.000314021,3.74989e-05,-0.000266535
6,-1.92549,0.000865082,9.79712e-05,-0.000210689
7,-1.72281,0.00190594,0.000122905,7.01303e-05
8,-1.52013,-0.00289449,6.95427e-05,-3.00515e-05
9,-1.31744,0.00329665,0.000135087,1.07034e-05
10,-1.11476,-0.00041607,6.52039e-05,0.000302626
11,-0.912075,-0.000254733,1.24129e-05,0.000234646
12,-0.709392,-0.000257604,-2.99136e-05,0.000182725
13,-0.506708,-0.000257575,-6.16576e-05,0.000130515
14,-0.304025,-0.000257575,-8.28202e-05,7.83093e-05
15,-0.101342,-0.000257575,-9.34016e-05,2.61031e-05
16,0.101342,-0.000257575,-9.34016e-05,-2.61031e-05
17,0.304025,-0.000257575,-8.28202e-05,-7.83093e-05
18,0.506708,-0.000257575,-6.16576e-05,-0.000130515
19,0.709392,-0.000257604,-2.99136e-05,-0.000182725
20,0.912075,-0.000254733,1.24129e-05,-0.000234646
21,1.11476,-0.00041607,6.52039e-05,-0.000302626
22,1.31744,0.00329665,0.000135087,-1.07034e-05
23,1.52013,-0.00289449,6.95427e-05,3.00515e-05
24,1.72281,0.00190594,0.000122905,-7.01303e-05
25,1.92549,0.000865082,9.79712e-05,0.000210689
26,2.12818,-0.000314021,3.74989e-05,0.000266535
27,2.33086,-0.000256496,-1.00732e-05,0.000208718
28,2.53354,-0.000257587,-4.71083e-05,0.00015662
29,2.73623,-0.000257575,-7.35616e-05,0.000104412
30,2.93891,-0.000257575,-8.94336e-05,5.22062e-05
31,3.14159,-0.000257575,-9.47242e-05,-1.0197e-16
