j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.0399799,0.105532,6.16232e-16
1,-2.93891,0.0724428,0.104711,0.0113931
2,-2.73623,0.106004,0.100914,0.0294772
3,-2.53354,0.162294,0.0927621,0.0566669
4,-2.33086,0.104425,0.0779431,0.0836967
5,-2.12818,0.0302293,0.0588343,0.0973427
6,-1.92549,0.0171935,0.0384836,0.102149
7,-1.72281,0.00987993,0.0174266,0.104892
8,-1.52013,0.00326889,-0.00403626,0.106225
9,-1.31744,-0.0125797,-0.0256334,0.105281
10,-1.11476,-0.0239509,-0.0467138,0.101579
11,-0.912075,-0.0254636,-0.0668102,0.0965714
12,-0.709392,-0.123286,-0.0858606,0.0814969
13,-0.506708,-0.170357,-0.0998464,0.0517386
14,-0.304025,-0.102884,-0.106834,0.0240479
15,-0.101342,-0.0672059,-0.109595,0.00681076
16,0.101342,-0.0672059,-0.109595,-0.00681076
17,0.304025,-0.102884,-0.106834,-0.0240479
18,0.506708,-0.170357,-0.0998464,-0.0517386
19,0.709392,-0.123286,-0.0858606,-0.0814969
20,0.912075,-0.0254636,-0.0668102,-0.0965714
21,1.11476,-0.0239509,-0.0467138,-0.101579
22,1.31744,-0.0125797,-0.0256334,-0.105281
23,1.52013,0.00326889,-0.00403626,-0.106225
24,1.72281,0.00987993,0.0174266,-0.104892
25,1.92549,0.0171935,0.0384836,-0.102149
26,2.12818,0.0302293,0.0588343,-0.0973427
27,2.33086,0.104425,0.0779431,-0.0836967
28,2.53354,0.162294,0.0927621,-0.0566669
29,2.73623,0.106004,0.100914,-0.0294772
30,2.93891,0.0724428,0.104711,-0.0113931
31,3.14159,0.0399799,0.105532,6.16232e-16
