j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00119151,-0.000504089,6.59294e-16
1,-2.93891,-0.00119152,-0.000479615,-0.0002415
2,-2.73623,-0.00119116,-0.000406193,-0.000482964
3,-2.53354,-0.00119904,-0.000283838,-0.000725191
4,-2.33086,-0.00109251,-0.000112225,-0.00095742
5,-2.12818,-0.00171895,0.000104269,-0.00124234
6,-1.92549,-0.00256758,0.000391378,-0.00167674
7,-1.72281,0.00498971,0.000783964,-0.00143128
8,-1.52013,0.013816,0.000971571,0.000474522
9,-1.31744,-0.000343934,0.000591609,0.0018398
10,-1.11476,-0.003221,0.000225776,0.00147853
11,-0.912075,-0.000899011,-7.73696e-06,0.001061
12,-0.709392,-0.00121157,-0.000204318,0.000847108
13,-0.506708,-0.00119064,-0.000351127,0.000603664
14,-0.304025,-0.00119153,-0.000449023,0.000362251
15,-0.101342,-0.00119151,-0.000497971,0.000120749
16,0.101342,-0.00119151,-0.000497971,-0.000120749
17,0.304025,-0.00119153,-0.000449023,-0.000362251
18,0.506708,-0.00119064,-0.000351127,-0.000603664
19,0.709392,-0.00121157,-0.000204318,-0.000847108
20,0.912075,-0.000899011,-7.73696e-06,-0.001061
21,1.11476,-0.003221,0.000225776,-0.00147853
22,1.31744,-0.000343934,0.000591609,-0.0018398
23,1.52013,0.013816,0.000971571,-0.000474522
24,1.72281,0.00498971,0.000783964,0.00143128
25,1.92549,-0.00256758,0.000391378,0.00167674
26,2.12818,-0.00171895,0.000104269,0.00124234
27,2.33086,-0.00109251,-0.000112225,0.00095742
28,2.53354,-0.00119904,-0.000283838,0.000725191
29,2.73623,-0.00119116,-0.000406193,0.000482964
30,2.93891,-0.00119152,-0.000479615,0.0002415
31,3.14159,-0.00119151,-0.000504089,6.59294e-16
