j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.141935,-0.146789,-1.02705e-15
1,-2.93891,-0.137559,-0.143874,-0.0283244
2,-2.73623,-0.18382,-0.135308,-0.0608935
3,-2.53354,-0.119318,-0.11919,-0.091614
4,-2.33086,-0.0792147,-0.0981702,-0.111734
5,-2.12818,-0.0611415,-0.0738966,-0.125958
6,-1.92549,-0.0374428,-0.0471112,-0.135948
7,-1.72281,-0.0117153,-0.0187877,-0.14093
8,-1.52013,0.014352,0.0100172,-0.140663
9,-1.31744,0.0404865,0.0382324,-0.135105
10,-1.11476,0.0653621,0.0647844,-0.124379
11,-0.912075,0.087559,0.0886513,-0.108881
12,-0.709392,0.106222,0.108921,-0.0892432
13,-0.506708,0.120755,0.124828,-0.0662409
14,-0.304025,0.130697,0.135773,-0.0407584
15,-0.101342,0.135745,0.14135,-0.0137566
16,0.101342,0.135745,0.14135,0.0137566
17,0.304025,0.130697,0.135773,0.0407584
18,0.506708,0.120755,0.124828,0.0662409
19,0.709392,0.106222,0.108921,0.0892432
20,0.912075,0.087559,0.0886513,0.108881
21,1.11476,0.0653621,0.0647844,0.124379
22,1.31744,0.0404865,0.0382324,0.135105
23,1.52013,0.014352,0.0100172,0.140663
24,1.72281,-0.0117153,-0.0187877,0.14093
25,1.92549,-0.0374428,-0.0471112,0.135948
26,2.12818,-0.0611415,-0.0738966,0.125958
27,2.33086,-0.0792147,-0.0981702,0.111734
28,2.53354,-0.119318,-0.11919,0.091614
29,2.73623,-0.18382,-0.135308,0.0608935
30,2.93891,-0.137559,-0.143874,0.0283244
31,3.14159,-0.141935,-0.146789,-1.02705e-15
