j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.114227,-0.0998356,6.84703e-17
1,-2.93891,-0.103487,-0.0974894,-0.0220636
2,-2.73623,-0.0751476,-0.0908918,-0.0401667
3,-2.53354,-0.0969733,-0.0812071,-0.0576097
4,-2.33086,-0.0654102,-0.0675387,-0.0740659
5,-2.12818,-0.0480366,-0.0511833,-0.0855628
6,-1.92549,-0.0293099,-0.0328544,-0.0934012
7,-1.72281,-0.00918937,-0.0133215,-0.0973028
8,-1.52013,0.0103967,0.00658892,-0.0971805
9,-1.31744,0.0295247,0.0260722,-0.0931348
10,-1.11476,0.0469583,0.0443427,-0.0853838
11,-0.912075,0.0617273,0.060684,-0.0743695
12,-0.709392,0.0736087,0.0744896,-0.0606543
13,-0.506708,0.0825354,0.0852712,-0.0448304
14,-0.304025,0.0884763,0.0926623,-0.0274997
15,-0.101342,0.0914402,0.0964187,-0.00926671
16,0.101342,0.0914402,0.0964187,0.00926671
17,0.304025,0.0884763,0.0926623,0.0274997
18,0.506708,0.0825354,0.0852712,0.0448304
19,0.709392,0.0736087,0.0744896,0.0606543
20,0.912075,0.0617273,0.060684,0.0743695
21,1.11476,0.0469583,0.0443427,0.0853838
22,1.31744,0.0295247,0.0260722,0.0931348
23,1.52013,0.0103967,0.00658892,0.0971805
24,1.72281,-0.00918937,-0.0133215,0.0973028
25,1.92549,-0.0293099,-0.0328544,0.0934012
26,2.12818,-0.0480366,-0.0511833,0.0855628
27,2.33086,-0.0654102,-0.0675387,0.0740659
28,2.53354,-0.0969733,-0.0812071,0.0576097
29,2.73623,-0.0751476,-0.0908918,0.0401667
30,2.93891,-0.103487,-0.0974894,0.0220636
31,3.14159,-0.114227,-0.0998356,6.84703e-17
