j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.00698678,-0.0389285,-1.30094e-15
1,-2.93891,0.00255384,-0.038785,-0.000449242
2,-2.73623,-0.0552021,-0.0387464,-0.0057847
3,-2.53354,-0.0605307,-0.0364401,-0.0175133
4,-2.33086,-0.0691795,-0.0316471,-0.0306583
5,-2.12818,-0.0347133,-0.0240122,-0.041187
6,-1.92549,0.00949113,-0.0149513,-0.043743
7,-1.72281,0.0125171,-0.00628024,-0.0415127
8,-1.52013,-0.000520023,0.00187659,-0.0402969
9,-1.31744,-0.0119361,0.0100548,-0.0415592
10,-1.11476,0.000147278,0.0187233,-0.0427539
11,-0.912075,0.0216642,0.0273858,-0.0405435
12,-0.709392,0.10095,0.0351583,-0.0281175
13,-0.506708,0.073859,0.0387837,-0.0104021
14,-0.304025,0.025549,0.039375,-0.000327892
15,-0.101342,-0.0111567,0.0389166,0.00113064
16,0.101342,-0.0111567,0.0389166,-0.00113064
17,0.304025,0.025549,0.039375,0.000327892
18,0.506708,0.073859,0.0387837,0.0104021
19,0.709392,0.10095,0.0351583,0.0281175
20,0.912075,0.0216642,0.0273858,0.0405435
21,1.11476,0.000147278,0.0187233,0.0427539
22,1.31744,-0.0119361,0.0100548,0.0415592
23,1.52013,-0.000520023,0.00187659,0.0402969
24,1.72281,0.0125171,-0.00628024,0.0415127
25,1.92549,0.00949113,-0.0149513,0.043743
26,2.12818,-0.0347133,-0.0240122,0.041187
27,2.33086,-0.0691795,-0.0316471,0.0306583
28,2.53354,-0.0605307,-0.0364401,0.0175133
29,2.73623,-0.0552021,-0.0387464,0.0057847
30,2.93891,0.00255384,-0.038785,0.000449242
31,3.14159,-0.00698678,-0.0389285,-1.30094e-15
