j,x_j,rho_j,phi_j,E_j
0,-3.14159,0.000901832,0.00034045,1.7246e-15
1,-2.93891,0.000901669,0.000321927,0.00018277
2,-2.73623,0.000904572,0.000266362,0.000365817
3,-2.53354,0.000868138,0.000173636,0.000545467
4,-2.33086,0.00112354,4.52475e-05,0.000747307
5,-2.12818,0.000696424,-0.000129297,0.000931746
6,-1.92549,-0.00267959,-0.000332451,0.000730769
7,-1.72281,-0.0028779,-0.000425527,0.000167564
8,-1.52013,0.000745054,-0.000400376,-4.85829e-05
9,-1.31744,-0.0040793,-0.000405833,-0.000386481
10,-1.11476,-0.00122459,-0.000243709,-0.000923987
11,-0.912075,0.00165233,-3.12793e-05,-0.000880639
12,-0.709392,0.000806522,0.000113272,-0.000631455
13,-0.506708,0.000908926,0.000224692,-0.000457609
14,-0.304025,0.000901454,0.000298772,-0.000274142
15,-0.101342,0.000901834,0.00033582,-9.13934e-05
16,0.101342,0.000901834,0.00033582,9.13934e-05
17,0.304025,0.000901454,0.000298772,0.000274142
18,0.506708,0.000908926,0.000224692,0.000457609
19,0.709392,0.000806522,0.000113272,0.000631455
20,0.912075,0.00165233,-3.12793e-05,0.000880639
21,1.11476,-0.00122459,-0.000243709,0.000923987
22,1.31744,-0.0040793,-0.000405833,0.000386481
23,1.52013,0.000745054,-0.000400376,4.85829e-05
24,1.72281,-0.0028779,-0.000425527,-0.000167564
25,1.92549,-0.00267959,-0.000332451,-0.000730769
26,2.12818,0.000696424,-0.000129297,-0.000931746
27,2.33086,0.00112354,4.52475e-05,-0.000747307
28,2.53354,0.000868138,0.000173636,-0.000545467
29,2.73623,0.000904572,0.000266362,-0.000365817
30,2.93891,0.000901669,0.000321927,-0.00018277
31,3.14159,0.000901832,0.00034045,1.7246e-15
